;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.016;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae; TOTAL;Alternaria;;
18 May.;;1;6;0;0;21;;1;0;;0;;0;0;14;;0;;4;0;0;;2;;;0;0;0;;5;0;;3;9;7;13;0;51;0;2;2;;0;0;;0;0;7;148;0;;
19 May.;;0;1;0;0;3;;1;0;;0;;1;0;4;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;3;3;3;0;16;0;1;0;;1;0;;0;0;1;39;1;;
20 May.;;1;8;1;0;1;;1;0;;0;;0;0;29;;0;;0;0;0;;9;;;0;0;0;;4;0;;21;2;6;20;0;136;0;0;23;;0;0;;0;0;12;274;2;;
21 May.;;2;1;0;0;1;;1;0;;0;;1;0;200;;1;;3;0;0;;4;;;0;0;0;;5;16;;46;22;11;54;0;323;0;9;1;;1;0;;0;0;3;705;8;;
22 May.;;1;1;0;0;3;;0;0;;0;;0;0;14;;0;;1;0;0;;0;;;0;0;0;;2;3;;14;5;6;9;0;39;0;0;1;;0;0;;0;0;6;105;0;;
23 May.;;1;3;0;0;1;;1;0;;0;;1;0;2;;0;;1;1;1;;2;;;0;0;0;;4;0;;15;3;7;14;0;7;0;2;1;;0;0;;0;0;7;74;1;;
24 May.;;0;2;0;0;1;;1;0;;0;;1;0;22;;4;;3;0;0;;0;;;0;0;0;;22;5;;50;15;1;59;0;97;0;9;0;;0;0;;0;0;4;296;7;;
25 May.;;1;1;0;0;1;;0;0;;0;;1;0;28;;0;;1;1;0;;1;;;0;0;0;;6;11;;23;8;1;53;0;54;0;4;0;;1;0;;0;0;8;204;5;;
26 May.;;0;0;0;0;3;;0;0;;0;;1;0;13;;0;;1;0;0;;1;;;0;0;0;;4;14;;17;12;3;43;0;89;0;7;0;;0;0;;0;0;12;220;4;;
27 May.;;0;1;0;0;1;;1;0;;0;;0;0;33;;1;;8;0;0;;1;;;0;0;0;;7;26;;61;16;1;64;0;179;0;17;0;;0;0;;0;0;12;429;8;;
28 May.;;1;7;0;0;0;;1;1;;0;;1;0;26;;0;;1;0;0;;1;;;0;0;0;;6;14;;70;11;3;34;0;140;0;5;0;;0;0;;0;0;2;324;4;;
29 May.;;0;1;0;0;1;;0;0;;0;;1;0;7;;1;;1;0;0;;0;;;0;0;0;;8;1;;84;1;5;10;0;32;0;2;0;;0;0;;0;0;6;161;1;;
30 May.;;0;3;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;5;4;2;15;0;17;0;0;0;;0;0;;0;0;12;62;3;;
31 May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;5;0;;9;4;2;26;0;29;0;1;0;;0;0;;0;0;24;103;1;;
1 Jun.;;0;0;0;0;0;;0;0;;0;;1;0;4;;0;;1;0;0;;0;;;0;0;0;;1;0;;36;3;0;59;0;73;0;1;0;;0;0;;0;0;30;209;1;;
2 Jun.;;0;0;0;0;0;;1;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;1;0;;16;13;1;42;0;32;0;1;0;;0;0;;0;0;15;124;1;;
3 Jun.;;0;1;0;0;11;;1;0;;0;;0;0;16;;0;;6;0;0;;1;;;0;0;0;;5;0;;41;17;1;67;0;113;0;13;1;;0;0;;0;0;39;333;5;;
4 Jun.;;0;0;0;0;3;;0;0;;0;;0;0;4;;0;;1;0;0;;0;;;0;1;0;;1;0;;5;10;0;17;0;19;0;7;0;;0;0;;0;0;14;82;3;;
5 Jun.;;0;0;0;0;1;;0;1;;0;;0;0;5;;1;;1;0;0;;1;;;0;0;0;;5;2;;35;14;0;72;0;72;0;4;0;;2;0;;0;0;41;257;5;;
6 Jun.;;1;0;0;0;4;;1;1;;0;;1;0;11;;1;;2;0;0;;0;;;1;0;0;;7;12;;62;20;1;97;0;224;0;16;1;;1;0;;0;0;35;499;9;;
7 Jun.;;0;1;0;0;0;;1;0;;0;;0;0;2;;0;;4;0;0;;0;;;1;0;0;;8;3;;36;18;0;95;0;81;0;12;0;;0;0;;0;1;56;319;8;;
8 Jun.;;0;1;0;0;1;;0;1;;0;;0;0;9;;0;;5;0;0;;0;;;9;0;0;;6;2;;55;20;2;130;0;130;0;11;0;;0;0;;0;1;55;438;9;;
9 Jun.;;0;0;0;0;1;;0;1;;0;;0;0;2;;0;;1;0;0;;1;;;0;0;0;;3;1;;15;14;1;67;0;42;0;0;0;;0;0;;0;0;36;185;9;;
10 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;5;;0;;1;1;0;;0;;;2;0;0;;3;0;;7;6;1;16;0;51;0;3;0;;0;0;;0;0;12;108;1;;
11 Jun.;;0;1;1;0;0;;0;0;;0;;2;0;1;;1;;1;0;0;;0;;;1;0;0;;1;0;;16;4;1;30;0;22;0;6;0;;0;0;;0;0;22;110;2;;
12 Jun.;;0;1;0;0;3;;0;1;;0;;0;0;1;;0;;3;0;0;;0;;;0;0;0;;5;0;;11;11;1;59;0;61;0;6;0;;0;0;;0;0;22;185;4;;
13 Jun.;;0;0;1;0;0;;0;0;;0;;0;0;2;;0;;3;0;0;;0;;;0;0;0;;3;0;;16;7;1;52;0;92;0;3;0;;0;0;;0;0;25;205;4;;
14 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;1;0;0;;0;;;1;0;0;;1;0;;20;5;1;24;0;77;0;1;0;;0;0;;0;0;15;150;1;;
15 Jun.;;0;1;0;0;0;;1;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;2;0;;10;5;11;14;0;39;0;0;0;;0;0;;0;0;3;87;3;;
16 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;5;2;0;17;0;18;0;1;0;;0;0;;0;0;6;50;0;;
17 Jun.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;1;0;;4;1;0;4;0;5;0;0;0;;0;0;;0;0;2;20;1;;
18 Jun.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;1;0;2;0;0;0;;0;0;;0;0;5;11;11;;
19 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;1;1;0;14;0;2;0;0;0;;0;0;;0;0;8;29;5;;
20 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;4;;0;;1;0;0;;0;;;1;0;0;;2;0;;3;6;1;58;0;5;0;0;0;;0;1;;0;0;16;100;10;;
21 Jun.;;0;0;0;0;0;;2;1;;0;;0;0;9;;3;;1;0;0;;0;;;14;0;0;;6;0;;47;14;1;52;0;56;0;1;0;;0;1;;0;0;24;232;59;;
22 Jun.;;0;0;0;0;0;;2;1;;0;;1;0;6;;6;;1;0;0;;0;;;23;0;0;;8;0;;40;16;0;78;0;87;0;1;0;;0;1;;0;2;17;290;57;;
23 Jun.;;0;0;0;0;0;;3;3;;0;;1;0;6;;1;;1;0;0;;0;;;26;1;0;;7;0;;39;15;1;51;0;28;0;1;0;;1;0;;0;0;11;196;10;;
24 Jun.;;0;0;0;0;0;;0;1;;0;;3;0;7;;1;;1;0;0;;0;;;11;0;0;;3;0;;5;3;1;16;0;6;0;1;0;;0;0;;0;0;11;70;8;;
25 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;6;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;4;0;1;0;1;0;;0;1;;0;0;3;22;20;;
26 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;2;0;11;0;1;0;0;0;;0;0;;0;0;1;22;11;;
27 Jun.;;0;0;0;0;0;;0;12;;0;;0;0;3;;0;;0;0;0;;0;;;3;0;0;;1;0;;1;2;0;55;0;1;0;1;0;;0;0;;0;0;20;99;26;;
28 Jun.;;1;0;0;0;0;;0;5;;0;;0;0;5;;0;;3;0;0;;0;;;3;0;0;;3;0;;3;2;1;68;0;5;0;1;0;;0;0;;0;0;14;114;30;;
29 Jun.;;0;0;0;0;1;;1;7;;0;;0;0;2;;1;;1;0;0;;0;;;1;0;0;;3;0;;1;5;1;13;0;4;0;1;0;;0;0;;0;1;11;54;9;;
30 Jun.;;0;0;0;0;0;;0;8;;0;;0;0;1;;1;;2;0;0;;0;;;1;0;0;;3;0;;1;4;1;43;0;2;0;1;0;;0;0;;0;1;8;77;20;;
1 Jul.;;0;0;0;0;0;;1;2;;0;;0;0;1;;0;;3;0;0;;0;;;2;0;0;;2;0;;6;9;0;14;0;3;0;0;0;;0;0;;0;0;9;52;10;;
2 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;0;3;0;0;0;0;0;;0;0;;0;0;3;11;14;;
3 Jul.;;0;0;0;0;0;;1;33;;0;;0;0;4;;0;;0;0;0;;0;;;0;0;0;;3;0;;1;3;0;68;0;3;0;0;0;;0;0;;0;0;20;136;26;;
4 Jul.;;0;1;0;0;0;;0;26;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;2;0;;0;7;1;31;0;2;0;0;0;;0;1;;0;0;11;84;30;;
5 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;7;0;2;0;0;0;1;0;;1;0;;0;0;1;16;16;;
6 Jul.;;0;0;0;0;0;;0;8;;0;;0;0;0;;0;;1;0;0;;0;;;1;0;0;;5;0;;2;7;0;33;0;1;0;0;0;;0;1;;0;0;22;81;50;;
7 Jul.;;0;0;0;0;0;;1;11;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;5;0;;2;7;0;15;0;1;0;0;0;;0;1;;0;0;22;66;21;;
8 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;3;;0;;0;0;0;;0;;;1;0;0;;1;0;;2;9;0;24;0;2;0;0;0;;0;0;;0;0;14;57;35;;
9 Jul.;;0;0;0;0;0;;1;17;;0;;1;0;1;;1;;0;0;0;;0;;;2;0;0;;5;0;;1;11;0;77;0;3;0;1;0;;1;0;;0;2;40;164;51;;
10 Jul.;;0;0;0;0;0;;0;18;;0;;0;0;1;;0;;1;0;0;;0;;;1;0;0;;5;0;;1;11;3;55;0;3;0;1;0;;0;0;;0;0;16;116;68;;
11 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;5;7;;
12 Jul.;;0;0;0;0;0;;0;6;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;5;0;3;0;1;0;4;0;;0;0;;0;0;6;28;6;;
13 Jul.;;0;0;0;0;0;;1;2;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;1;2;2;6;0;0;0;0;0;;0;0;;0;0;3;21;9;;
14 Jul.;;0;0;0;0;0;;0;10;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;12;0;1;0;0;0;;0;1;;0;0;5;31;7;;
15 Jul.;;0;0;0;0;0;;0;37;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;4;0;;1;3;0;70;0;0;0;0;0;;0;2;;0;0;29;147;26;;
16 Jul.;;0;0;0;0;0;;0;54;;0;;0;0;1;;1;;0;0;0;;0;;;1;0;0;;6;0;;0;11;1;67;0;1;0;0;0;;0;1;;0;0;53;197;36;;
17 Jul.;;0;0;0;0;0;;1;19;;0;;1;0;0;;9;;0;0;0;;0;;;0;0;0;;9;0;;2;3;0;52;0;3;0;0;0;;0;1;;0;0;36;136;138;;
18 Jul.;;0;0;0;0;0;;2;5;;0;;0;0;1;;14;;0;0;0;;0;;;2;0;0;;7;0;;5;4;0;46;0;5;0;0;0;;0;1;;0;0;18;110;128;;
19 Jul.;;0;0;0;0;0;;0;28;;0;;0;0;1;;7;;0;0;0;;0;;;1;0;0;;11;0;;5;8;0;64;0;7;0;1;0;;0;0;;0;0;29;162;53;;
20 Jul.;;0;0;0;0;0;;0;6;;0;;1;0;0;;0;;1;0;0;;0;;;0;0;0;;5;0;;3;4;0;22;0;1;0;1;0;;1;0;;0;0;8;53;9;;
21 Jul.;;0;0;0;0;0;;0;14;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;1;0;13;0;2;0;0;0;;1;0;;0;0;9;43;9;;
22 Jul.;;0;1;0;0;0;;0;2;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;1;0;;0;1;0;4;0;0;0;0;0;;0;0;;0;0;2;13;1;;
23 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;1;4;4;;
24 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;0;7;0;0;0;0;0;;1;0;;0;0;9;24;10;;
25 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;3;0;;0;1;0;8;0;1;0;0;0;;1;0;;0;0;6;25;36;;
26 Jul.;;0;0;0;0;0;;0;6;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;2;0;7;0;0;0;0;0;;0;0;;0;0;7;26;11;;
27 Jul.;;0;0;0;0;0;;1;3;;0;;0;0;1;;1;;1;0;0;;0;;;0;0;0;;1;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;14;26;11;;
28 Jul.;;0;0;0;0;0;;0;5;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;2;0;;1;3;0;13;0;1;0;0;0;;0;0;;0;0;19;46;31;;
29 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;6;0;;0;3;0;12;0;1;0;0;0;;0;0;;0;0;15;38;51;;
30 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;1;;3;;1;0;0;;0;;;1;0;0;;3;0;;1;1;0;6;0;1;0;0;0;;0;0;;0;1;3;22;21;;
31 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;1;0;;0;0;1;5;11;;
1  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;3;0;0;0;0;0;0;0;;0;0;;0;1;14;20;13;;
2  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;2;0;4;0;1;0;0;0;;0;0;;0;0;28;38;30;;
3  Ago.;;0;0;0;0;0;;0;1;;0;;2;0;0;;1;;1;1;0;;0;;;0;0;0;;3;0;;0;2;0;8;0;1;0;0;0;;0;0;;0;0;24;44;47;;
4  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;1;0;;1;1;0;3;0;0;0;0;0;;0;0;;0;0;16;25;17;;
5  Ago.;;0;0;0;0;0;;1;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;2;0;;0;1;1;1;0;1;0;0;0;;0;1;;0;0;6;16;7;;
6  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;1;0;0;;0;;;0;1;0;;1;0;;0;5;0;0;0;0;0;0;0;;0;0;;0;0;14;24;15;;
7  Ago.;;0;0;0;1;0;;0;4;;0;;1;0;0;;0;;1;0;0;;0;;;1;0;0;;5;0;;0;3;0;7;0;1;0;0;0;;0;0;;0;0;50;74;46;;
8  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;26;34;18;;
9  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;5;0;;0;1;0;1;0;1;0;0;0;;0;0;;0;0;6;16;7;;
10 Ago.;;0;0;0;1;0;;0;3;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;5;0;;0;1;0;6;0;0;0;0;0;;0;1;;0;0;34;53;41;;
11 Ago.;;0;0;0;1;0;;0;5;;0;;0;0;0;;1;;0;0;0;;0;;;0;1;0;;3;0;;0;1;0;4;0;0;0;0;0;;0;0;;0;0;38;54;32;;
12 Ago.;;0;0;0;1;0;;3;7;;0;;0;0;0;;1;;3;0;0;;0;;;0;0;0;;8;0;;0;1;0;7;0;1;0;0;0;;0;0;;0;0;45;77;24;;
13 Ago.;;0;0;0;3;0;;0;1;;0;;0;0;0;;8;;1;0;0;;0;;;0;0;0;;5;0;;1;1;0;8;0;0;0;1;0;;0;0;;0;0;47;76;24;;
14 Ago.;;0;0;0;1;0;;0;1;;0;;0;0;0;;15;;0;0;0;;0;;;0;0;0;;2;0;;0;5;0;1;0;1;0;0;0;;0;0;;0;0;14;40;26;;
15 Ago.;;0;1;0;1;0;;0;0;;0;;0;0;0;;3;;1;0;0;;0;;;1;0;0;;0;0;;1;3;0;5;0;2;0;0;0;;0;0;;0;1;10;29;16;;
16 Ago.;;0;1;0;0;0;;1;1;;0;;0;0;1;;4;;1;0;0;;0;;;0;0;0;;5;0;;1;3;0;4;0;1;0;0;0;;0;0;;0;0;16;39;16;;
17 Ago.;;0;0;0;0;0;;0;1;;0;;1;0;0;;1;;1;0;0;;0;;;0;0;0;;2;0;;1;1;0;1;0;3;0;0;0;;0;0;;0;0;15;27;16;;
18 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;1;0;;3;0;;0;3;0;1;0;1;0;0;0;;0;0;;0;1;24;36;15;;
19 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;1;0;0;;4;0;;1;1;0;7;0;0;0;0;0;;0;0;;0;0;14;30;11;;
20 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;1;0;0;;1;0;;1;1;0;2;0;0;0;0;0;;0;0;;0;1;3;11;4;;
21 Ago.;;0;0;0;0;0;;0;0;;0;;1;0;0;;1;;0;0;0;;0;;;1;0;0;;1;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;4;11;14;;
22 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;3;0;;0;4;0;3;0;1;0;0;0;;1;0;;0;0;10;26;39;;
23 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;10;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;5;0;1;0;0;0;;1;0;;0;0;22;43;26;;
24 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;29;;0;1;0;;0;;;1;0;0;;3;0;;0;2;0;4;0;2;0;0;0;;0;0;;0;0;14;58;22;;
25 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;31;;1;0;0;;0;;;0;0;0;;6;0;;1;1;0;3;0;1;0;0;0;;0;0;;0;1;10;56;26;;
26 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;6;;2;0;0;;0;;;1;0;0;;7;0;;2;1;0;3;0;3;0;0;0;;1;0;;0;1;6;34;16;;
27 Ago.;;0;0;0;0;0;;0;1;;0;;2;0;1;;6;;1;1;0;;0;;;0;0;0;;9;0;;1;1;0;1;0;0;0;0;0;;1;0;;0;0;3;28;12;;
28 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;3;11;2;;
29 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;1;0;0;0;0;0;;0;0;;0;0;2;7;1;;
30 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;3;0;;0;1;0;10;0;0;0;0;0;;0;0;;0;0;16;33;7;;
31 Ago.;;0;0;0;0;0;;0;1;;0;;1;0;0;;8;;0;0;0;;0;;;0;1;0;;5;0;;1;1;0;7;0;1;0;0;0;;0;0;;0;1;2;29;7;;
1   Sep.;;0;0;0;1;0;;0;1;;0;;0;0;1;;3;;1;0;0;;0;;;0;0;0;;4;0;;1;1;0;8;0;1;0;0;0;;0;0;;0;1;10;33;19;;
2   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;1;;0;0;0;;0;;;1;1;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;5;14;14;;
3   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;5;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;5;14;11;;
4   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;1;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;7;14;8;;
5   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;1;1;0;4;0;0;0;0;0;;0;0;;0;0;5;13;13;;
6   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;4;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4;8;15;;
7   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;5;;0;0;0;;0;;;1;0;0;;2;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;3;13;12;;
8   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;2;;
9   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;2;10;7;;
10 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;3;9;;
11 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;3;;0;0;0;;0;;;0;1;0;;1;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;5;15;6;;
12 Sep.;;0;0;0;0;1;;0;0;;2;;0;0;1;;14;;0;0;0;;0;;;0;0;0;;15;0;;0;1;0;13;0;1;0;0;0;;1;0;;0;0;2;51;16;;
13 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;5;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;1;12;3;;
14 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;3;;
15 Sep.;;0;0;0;1;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;9;0;;0;0;3;1;0;1;0;0;0;;0;0;;0;0;0;16;5;;
16 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;0;2;1;;
17 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;4;1;;
18 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;1;;
19 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;3;4;4;;
20 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;2;5;;
21 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;2;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;6;10;;
22 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;4;11;;
23 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;6;12;;
24 Sep.;;0;0;0;0;0;;0;0;;2;;0;0;1;;1;;1;0;0;;0;;;0;1;0;;0;0;;0;0;0;1;0;1;0;0;0;;0;0;;0;0;0;8;18;;
25 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5;4;;
26 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;4;5;;
27 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;4;2;;
28 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;0;5;8;;
29 Sep.;;0;0;0;1;0;;0;0;;0;;0;0;3;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;1;0;0;0;;0;0;;0;0;1;9;11;;
30 Sep.;;0;0;0;0;0;;0;0;;2;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;9;;
1   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;1;;
2   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;5;;
3   Oct.;;0;0;0;1;0;;0;0;;0;;0;0;1;;3;;1;0;0;;0;;;1;2;0;;3;0;;0;1;0;3;0;1;0;0;0;;0;0;;0;0;0;17;28;;
4   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;6;;
5   Oct.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;4;;
6   Oct.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;;
