Donostia;;(medias diarias);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
19 Ene.;;0;0;1;0;0;;0;0;;0;;0;1;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;
20 Ene.;;0;0;0;0;0;;0;0;;0;;0;1;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
21 Ene.;;0;0;0;0;0;;0;0;;0;;0;1;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;
22 Ene.;;0;0;0;0;0;;0;0;;0;;0;1;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2;0;
23 Ene.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;
24 Ene.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
25 Ene.;;0;0;0;0;0;;0;0;;0;;0;2;0;;0;;0;1;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;
26 Ene.;;0;0;0;0;0;;0;0;;0;;0;17;15;;0;;0;0;1;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;34;0;
27 Ene.;;0;0;0;0;0;;0;0;;0;;0;13;7;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;20;0;
28 Ene.;;0;0;0;0;0;;0;0;;0;;0;16;4;;0;;0;0;1;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;22;0;
29 Ene.;;0;0;1;0;0;;0;0;;0;;0;33;22;;0;;0;0;1;;0;;;0;0;0;;1;0;;0;0;0;0;2;0;0;0;0;;0;0;;0;0;1;61;0;
30 Ene.;;0;0;2;0;0;;0;0;;0;;0;74;44;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;1;0;0;0;0;;0;0;;0;0;1;123;0;
31 Ene.;;0;0;8;0;0;;0;0;;0;;0;59;82;;0;;0;0;4;;0;;;0;0;0;;0;0;;1;0;0;0;1;0;0;0;0;;0;0;;0;0;2;157;0;
1    Feb.;;0;0;12;0;0;;0;0;;0;;0;149;45;;1;;0;0;8;;0;;;0;0;0;;1;0;;2;0;0;1;0;0;0;0;1;;0;0;;0;0;3;223;0;
2   Feb.;;0;0;16;0;0;;0;0;;0;;0;26;7;;0;;0;0;2;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;1;53;0;
3   Feb.;;0;0;17;0;0;;0;0;;0;;0;15;8;;0;;0;0;1;;0;;;0;0;0;;1;0;;2;0;0;1;0;0;0;0;0;;0;0;;0;0;0;45;0;
4   Feb.;;0;0;14;0;0;;0;0;;0;;0;8;10;;0;;0;1;0;;0;;;0;0;0;;0;0;;5;0;0;0;0;0;0;0;0;;0;0;;0;0;0;38;0;
5   Feb.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;
6   Feb.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
7   Feb.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;0;
8   Feb.;;0;0;0;0;0;;0;0;;0;;0;1;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;0;
9   Feb.;;0;0;103;0;0;;0;0;;0;;0;145;19;;0;;0;0;1;;0;;;0;0;0;;3;0;;42;0;0;1;1;0;0;0;0;;0;0;;2;0;1;318;0;
10 Feb.;;0;0;52;0;0;;0;0;;0;;0;29;29;;0;;0;0;4;;0;;;0;0;0;;2;0;;3;0;0;0;0;0;0;0;1;;0;0;;2;0;0;122;0;
11 Feb.;;0;0;13;0;0;;0;0;;0;;0;4;4;;0;;0;0;1;;0;;;0;0;0;;1;0;;10;0;0;1;0;0;0;0;0;;0;0;;1;0;0;35;0;
12 Feb.;;0;0;96;0;0;;0;0;;0;;0;32;85;;1;;0;0;11;;0;;;0;0;1;;5;0;;0;0;0;0;0;0;0;0;2;;0;0;;2;0;1;236;0;
13 Feb.;;0;0;18;0;0;;0;0;;0;;0;9;13;;0;;0;0;4;;0;;;0;0;0;;1;0;;10;0;0;1;0;0;0;0;2;;0;0;;3;0;0;61;0;
14 Feb.;;0;0;134;0;0;;0;0;;0;;0;18;43;;0;;0;0;7;;0;;;0;0;1;;2;0;;47;0;0;1;0;0;0;0;14;;0;0;;7;0;5;279;0;
15 Feb.;;0;0;100;0;0;;0;0;;0;;0;20;12;;1;;0;0;13;;0;;;0;0;0;;1;0;;38;0;0;0;0;0;0;0;9;;0;0;;7;0;1;202;0;
16 Feb.;;0;0;163;0;0;;0;0;;0;;0;19;48;;0;;0;0;14;;0;;;0;0;0;;1;0;;41;0;0;0;4;0;0;0;16;;0;0;;9;0;2;317;0;
17 Feb.;;0;0;280;0;0;;0;0;;0;;0;19;38;;0;;0;0;14;;0;;;0;0;0;;2;0;;37;0;0;1;2;0;0;0;10;;0;0;;5;0;1;409;0;
18 Feb.;;0;0;28;0;0;;0;0;;0;;0;9;2;;0;;0;0;3;;0;;;0;0;0;;1;0;;12;0;0;1;2;0;0;0;1;;0;0;;2;0;0;61;0;
19 Feb.;;0;0;7;0;0;;0;0;;0;;0;1;4;;0;;0;0;1;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;14;0;
20 Feb.;;0;0;26;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;1;0;;1;0;0;0;0;0;0;0;1;;0;0;;1;0;0;32;0;
21 Feb.;;0;0;119;0;0;;0;0;;0;;0;10;5;;0;;0;0;3;;0;;;0;0;0;;1;0;;14;0;0;0;1;0;0;0;3;;0;0;;1;0;0;157;0;
22 Feb.;;0;0;98;0;0;;0;0;;0;;0;12;12;;0;;0;0;4;;0;;;0;0;0;;1;0;;53;0;0;0;1;0;0;0;6;;0;0;;2;0;0;189;0;
23 Feb.;;0;0;8;0;0;;0;0;;0;;0;5;4;;0;;0;0;2;;0;;;0;0;0;;1;0;;27;0;0;0;0;0;0;0;1;;0;0;;0;0;0;48;0;
24 Feb.;;0;0;8;0;0;;0;0;;0;;0;1;1;;0;;0;0;2;;0;;;0;0;0;;0;0;;14;0;0;0;1;0;0;0;0;;0;0;;0;0;0;27;0;
25 Feb.;;0;0;320;0;0;;0;0;;0;;0;22;18;;0;;0;0;10;;0;;;0;1;0;;2;0;;284;0;0;0;6;0;0;0;11;;0;0;;10;0;1;685;0;
26 Feb.;;0;0;129;0;0;;0;0;;0;;0;10;29;;0;;0;0;10;;0;;;0;0;0;;0;0;;95;0;0;0;2;0;0;0;4;;0;0;;5;0;1;285;1;
27 Feb.;;0;0;254;0;0;;0;0;;0;;0;19;93;;0;;0;1;17;;0;;;0;0;0;;2;0;;382;0;0;0;3;0;0;0;10;;0;0;;29;0;1;811;0;
28 Feb.;;0;0;19;0;0;;0;0;;0;;0;0;5;;0;;0;0;3;;0;;;0;0;0;;0;0;;23;0;0;0;1;0;0;0;0;;0;0;;1;0;1;53;0;
1 Mar.;;0;0;54;0;0;;0;0;;0;;0;7;14;;0;;0;1;24;;0;;;0;0;0;;1;0;;202;0;0;0;1;0;0;0;4;;0;0;;13;0;0;321;0;
2 Mar.;;0;0;139;0;0;;0;0;;0;;0;2;53;;0;;0;0;124;;0;;;0;0;0;;3;0;;87;0;0;1;5;1;0;0;28;;0;0;;34;0;2;479;1;
3 Mar.;;0;0;23;0;0;;0;0;;0;;0;2;63;;0;;0;0;34;;0;;;0;0;0;;1;0;;5;0;0;0;1;1;0;0;17;;0;0;;6;0;5;158;0;
4 Mar.;;0;0;11;0;0;;0;0;;0;;0;1;8;;0;;0;1;34;;0;;;0;0;0;;1;0;;8;0;0;1;0;2;0;0;1;;0;0;;1;0;0;69;0;
5 Mar.;;0;0;15;0;0;;0;0;;0;;0;2;14;;0;;0;0;33;;0;;;0;0;0;;0;0;;10;0;0;0;0;2;0;0;7;;0;0;;4;0;0;87;0;
6 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;2;;0;;0;0;3;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;1;0;;0;0;;1;0;0;9;0;
7 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;1;0;0;3;0;
8 Mar.;;0;0;8;0;0;;0;0;;0;;0;0;2;;0;;0;0;21;;0;;;0;0;0;;0;0;;2;0;0;0;1;0;0;0;2;;0;0;;0;0;0;36;0;
9 Mar.;;0;0;7;0;0;;0;0;;0;;0;2;11;;0;;0;0;42;;0;;;0;0;0;;0;0;;4;0;0;4;1;0;0;0;10;;0;0;;1;0;0;82;0;
10 Mar.;;0;0;18;0;0;;0;0;;0;;0;6;54;;0;;0;0;73;;0;;;0;0;0;;2;0;;98;0;0;1;10;13;0;0;2;;0;0;;4;0;0;281;0;
11 Mar.;;0;0;4;0;1;;0;0;;0;;0;1;8;;0;;0;0;13;;0;;;0;0;0;;3;0;;35;0;0;0;1;1;0;0;5;;0;0;;0;0;0;72;0;
12 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3;0;
13 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;0;0;5;;0;;;0;0;0;;1;0;;1;0;0;0;0;1;0;0;2;;0;0;;0;0;1;14;0;
14 Mar.;;0;0;4;0;0;;0;0;;0;;0;1;7;;0;;0;0;4;;0;;;0;0;0;;0;0;;1;0;1;0;0;1;0;0;1;;0;0;;1;0;0;21;1;
15 Mar.;;0;0;4;0;0;;0;0;;0;;0;1;1;;0;;0;0;13;;0;;;0;1;0;;1;0;;8;1;2;0;0;2;0;0;1;;0;0;;1;0;1;37;0;
16 Mar.;;0;0;4;0;24;;0;0;;0;;0;0;20;;0;;0;1;77;;1;;;0;0;0;;10;1;;20;2;98;0;22;98;0;0;16;;0;0;;2;0;2;398;0;
17 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;0;0;1;;0;;;0;0;0;;1;0;;0;0;2;0;1;1;0;0;0;;0;0;;0;0;0;9;0;
18 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;7;;0;;;0;0;0;;1;0;;1;1;4;0;0;4;0;0;0;;0;0;;0;0;0;19;0;
19 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;4;;0;;;0;0;0;;1;0;;1;0;6;0;1;3;0;0;0;;0;0;;0;0;0;17;0;
20 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;0;0;2;0;1;0;0;0;1;;0;0;;0;0;1;7;0;
21 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;4;;0;;;0;0;0;;1;0;;1;0;29;0;1;0;0;0;2;;0;0;;1;0;1;41;0;
22 Mar.;;0;0;0;0;3;;0;0;;0;;0;0;5;;0;;0;0;6;;0;;;0;0;0;;1;0;;8;0;51;0;2;4;0;0;0;;0;0;;0;0;0;80;0;
23 Mar.;;0;0;4;0;2;;0;0;;0;;0;0;2;;0;;0;0;7;;0;;;0;0;0;;2;0;;32;0;51;1;2;4;0;0;0;;0;0;;0;0;1;108;0;
24 Mar.;;0;0;1;0;1;;0;0;;0;;0;0;2;;0;;1;0;5;;0;;;0;0;0;;2;0;;31;0;23;0;1;4;0;0;0;;0;0;;0;0;1;72;0;
25 Mar.;;0;0;1;0;10;;0;0;;0;;0;0;7;;0;;0;0;6;;0;;;0;0;0;;2;0;;4;1;115;0;4;20;0;0;4;;0;0;;1;0;1;176;0;
26 Mar.;;0;0;2;0;70;;0;0;;0;;0;0;15;;2;;0;0;11;;0;;;0;0;0;;4;0;;23;3;301;3;14;73;0;0;11;;1;0;;0;0;10;543;0;
27 Mar.;;0;0;0;0;34;;0;0;;0;;0;0;12;;0;;0;0;6;;0;;;0;0;0;;3;0;;5;1;185;2;6;16;0;2;2;;0;0;;0;0;5;279;0;
28 Mar.;;0;0;2;0;61;;0;0;;0;;1;0;8;;0;;0;0;5;;0;;;0;0;0;;4;0;;46;3;256;1;7;23;0;1;2;;1;0;;1;0;2;424;0;
29 Mar.;;0;0;0;0;230;;0;0;;0;;0;0;16;;0;;0;0;5;;0;;;0;1;0;;6;0;;52;7;491;9;17;70;0;4;3;;0;0;;1;0;5;917;0;
30 Mar.;;0;12;2;0;210;;1;0;;0;;0;0;31;;0;;0;0;11;;0;;;0;0;0;;14;3;;33;4;535;2;21;67;0;3;3;;0;0;;0;0;35;987;0;
31 Mar.;;0;0;0;0;17;;0;0;;0;;0;0;7;;0;;0;0;2;;0;;;0;0;0;;0;0;;3;0;41;2;0;11;0;0;0;;0;0;;0;0;4;87;0;
1  Abr.;;0;0;0;0;2;;0;0;;0;;0;0;0;;0;;0;0;1;;0;;;0;0;0;;0;0;;2;0;4;0;0;0;0;0;0;;0;0;;0;0;0;9;0;
2  Abr.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;1;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
3  Abr.;;0;0;0;0;4;;0;0;;0;;0;0;2;;0;;0;0;2;;0;;;0;0;0;;2;0;;79;2;53;1;1;38;0;0;1;;0;0;;0;0;3;188;0;
4  Abr.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;2;0;1;1;0;0;0;;0;0;;0;0;0;6;0;
5  Abr.;;0;0;0;0;8;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;4;0;;5;0;4;0;0;8;0;1;3;;0;0;;0;0;0;34;0;
6  Abr.;;0;0;0;0;21;;0;0;;0;;0;0;0;;0;;0;0;1;;0;;;0;0;0;;5;0;;28;0;7;1;0;14;0;0;2;;0;0;;0;0;0;79;0;
7  Abr.;;0;0;0;0;79;;2;0;;0;;0;0;13;;0;;0;0;0;;0;;;0;0;0;;10;0;;38;5;43;3;1;94;0;2;1;;0;0;;0;0;2;293;0;
8  Abr.;;0;0;0;0;240;;0;0;;0;;1;0;64;;0;;0;0;4;;2;;;0;0;0;;14;0;;36;4;53;2;1;94;0;1;1;;0;0;;0;0;11;528;0;
9  Abr.;;0;0;1;0;79;;0;0;;0;;0;0;17;;0;;0;0;3;;1;;;0;0;0;;2;1;;17;1;26;1;1;20;0;0;0;;0;0;;0;0;7;177;2;
10 Abri.;;0;0;1;0;4;;1;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;1;1;;2;0;5;0;0;1;0;0;0;;0;0;;0;0;0;18;0;
11 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;1;;0;;0;0;1;;0;;;0;0;0;;8;1;;52;0;7;2;1;14;0;1;1;;0;0;;0;0;2;93;0;
12 Abri.;;0;0;0;0;10;;0;0;;0;;0;0;7;;0;;0;0;4;;0;;;0;0;0;;3;0;;23;0;6;2;0;59;0;2;2;;0;0;;0;0;1;119;0;
13 Abri.;;0;0;0;0;5;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;0;2;1;0;6;0;1;0;;0;0;;0;0;1;21;0;
14 Abri.;;0;0;0;0;16;;0;0;;0;;0;0;1;;0;;1;0;0;;1;;;0;0;0;;1;1;;6;1;1;1;0;25;0;1;0;;0;0;;0;0;2;58;0;
15 Abri.;;0;0;0;0;4;;0;0;;0;;1;0;1;;0;;0;0;1;;0;;;0;0;0;;1;0;;9;1;1;0;0;5;0;0;0;;0;0;;0;0;2;26;0;
16 Abri.;;0;0;0;0;5;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;8;0;;38;0;2;2;0;75;0;2;0;;0;0;;0;0;1;135;0;
17 Abri.;;0;0;0;0;16;;0;0;;0;;0;0;4;;0;;0;0;0;;0;;;0;1;0;;4;1;;28;1;5;2;0;104;0;1;0;;0;0;;0;0;7;174;0;
18 Abri.;;0;1;0;0;46;;0;0;;0;;0;0;2;;0;;0;0;2;;1;;;0;0;0;;16;4;;43;1;4;6;1;205;0;6;2;;0;0;;0;0;7;347;0;
19 Abri.;;0;1;2;0;36;;2;0;;0;;0;0;2;;0;;0;1;1;;2;;;0;0;0;;10;1;;29;5;11;6;0;106;0;10;1;;0;0;;0;0;10;236;1;
20 Abri.;;0;0;1;0;20;;1;0;;0;;1;0;1;;0;;0;0;0;;1;;;0;0;0;;10;1;;3;2;7;10;0;68;0;5;1;;0;0;;0;0;9;141;0;
21 Abri.;;0;0;0;0;34;;0;0;;0;;1;0;6;;0;;0;0;0;;2;;;0;1;0;;24;0;;17;2;8;11;0;89;0;4;1;;0;1;;0;0;8;209;1;
22 Abri.;;0;0;1;0;13;;0;0;;0;;0;0;3;;0;;0;0;0;;2;;;0;1;0;;14;1;;5;6;2;10;0;64;0;3;0;;0;0;;0;0;10;135;1;
23 Abri.;;0;1;1;0;15;;0;0;;0;;0;0;2;;0;;0;1;0;;0;;;0;1;0;;16;0;;32;5;3;7;0;89;0;4;1;;0;0;;0;0;5;183;1;
24 Abri.;;0;1;0;0;5;;0;0;;0;;0;0;9;;1;;0;1;0;;1;;;0;2;0;;2;0;;18;2;0;1;0;40;0;5;0;;0;0;;0;0;4;92;0;
25 Abri.;;0;0;0;0;6;;0;0;;0;;0;0;8;;0;;0;0;1;;0;;;0;1;0;;1;1;;7;0;1;2;0;8;0;1;0;;0;0;;0;0;0;37;0;
26 Abri.;;0;0;1;0;3;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;7;0;1;1;0;17;0;1;1;;0;0;;0;0;2;36;0;
27 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;4;0;1;0;0;4;0;0;0;;0;0;;0;0;0;15;0;
28 Abri.;;0;1;0;0;13;;0;0;;0;;0;0;10;;1;;1;0;0;;1;;;0;1;0;;25;4;;0;4;20;13;0;59;0;3;2;;0;0;;0;0;16;174;0;
29 Abri.;;0;0;0;0;0;;0;0;;0;;1;0;0;;1;;0;0;0;;1;;;0;0;0;;3;6;;0;2;1;3;0;11;0;1;0;;0;1;;0;0;2;33;0;
30 Abri.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;1;;0;0;1;2;0;2;0;0;0;;0;0;;0;0;0;7;0;
1  May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;1;;;0;0;0;;1;0;;1;1;1;3;0;3;0;1;0;;0;0;;0;0;5;18;2;
2  May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;1;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
3  May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;2;1;0;0;0;2;0;2;0;;0;0;;0;0;19;29;0;
4  May.;;0;0;0;0;1;;0;0;;0;;0;0;5;;0;;2;0;0;;0;;;0;0;0;;2;5;;8;7;1;14;0;20;0;1;0;;0;0;;0;0;4;70;1;
5  May.;;0;0;1;0;2;;0;0;;0;;0;0;37;;0;;1;0;0;;0;;;0;0;0;;7;20;;9;4;1;12;0;104;0;2;0;;0;0;;0;0;8;208;1;
6  May.;;0;0;0;0;1;;0;0;;0;;0;0;5;;0;;1;0;0;;0;;;0;0;0;;3;2;;5;0;0;7;0;6;0;2;0;;0;0;;0;0;4;36;0;
7  May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;1;0;1;0;1;0;1;0;;0;0;;0;0;0;7;0;
8  May.;;0;1;1;0;1;;0;0;;0;;1;0;2;;0;;0;0;0;;0;;;0;0;0;;2;1;;2;0;0;1;0;7;0;4;0;;0;0;;0;0;4;27;0;
9  May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;0;0;0;;0;;;0;1;0;;3;1;;7;3;0;14;0;13;0;2;0;;0;0;;0;0;6;53;1;
10 May.;;0;1;0;0;0;;0;0;;0;;0;0;6;;1;;1;0;0;;0;;;0;0;0;;8;24;;15;5;1;22;0;32;0;2;0;;0;0;;0;0;8;126;1;
11 May.;;0;0;0;0;1;;0;0;;0;;4;0;5;;0;;1;0;0;;0;;;0;0;0;;13;5;;13;3;0;25;0;29;0;1;0;;0;0;;0;0;2;102;0;
12 May.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;1;0;0;;1;;;0;0;0;;0;1;;2;1;0;9;0;8;0;0;0;;0;0;;0;1;4;29;0;
13 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;1;2;;17;1;0;7;1;15;0;0;1;;0;0;;0;0;1;48;1;
14 May.;;0;0;1;0;0;;0;0;;0;;0;0;2;;0;;1;1;0;;0;;;0;0;0;;2;3;;13;1;1;19;0;14;0;2;0;;0;1;;0;0;3;64;0;
15 May.;;0;0;0;0;0;;0;0;;0;;0;0;8;;0;;1;1;0;;0;;;0;0;0;;5;1;;12;9;0;32;0;55;0;1;0;;0;0;;0;0;20;145;4;
16 May.;;0;0;1;0;0;;0;0;;0;;0;0;6;;1;;1;0;0;;0;;;0;0;0;;5;5;;11;1;0;19;0;18;0;1;0;;0;0;;0;0;22;91;2;
17 May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;1;0;0;;0;;;0;0;0;;2;11;;5;1;0;4;0;7;0;0;0;;0;0;;0;0;2;36;1;
18 May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;1;;0;0;0;0;0;2;0;0;0;;0;0;;0;0;1;4;0;
19 May.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20 May.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21 May.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
