BILBAO;
2020;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
18 Feb.;;0;0;2;0;0;;0;0;;0;;0;0;1;;0;;0;1;1;;0;;;0;0;0;;1;0;;5;0;0;0;1;0;0;0;2;;0;0;;5;0;2;21;0;
19 Feb.;;0;0;34;0;0;;0;0;;0;;0;6;8;;0;;0;0;12;;0;;;0;0;0;;4;0;;47;0;1;0;2;0;0;0;2;;0;0;;1;0;2;119;0;
20 Feb.;;0;0;5;0;0;;1;0;;0;;0;9;4;;0;;0;1;4;;0;;;0;1;0;;1;0;;14;1;1;0;0;0;0;0;3;;0;0;;1;0;2;48;0;
21 Feb.;;0;0;65;0;0;;0;0;;0;;0;10;37;;0;;0;0;16;;0;;;0;0;0;;4;0;;28;0;1;1;0;0;0;1;4;;0;0;;0;0;1;168;0;
22 Feb.;;0;0;23;0;0;;0;0;;0;;0;8;41;;0;;0;1;6;;0;;;0;1;0;;1;0;;18;0;2;1;1;0;0;0;6;;0;0;;0;0;7;116;0;
23 Feb.;;0;0;10;0;0;;0;0;;0;;0;2;22;;0;;0;1;12;;0;;;0;3;0;;0;0;;2;0;0;1;3;0;0;0;3;;0;0;;1;0;17;77;0;
24 Feb.;;0;0;15;0;0;;1;0;;0;;0;11;32;;0;;0;0;15;;0;;;0;0;0;;2;0;;25;0;5;1;2;1;0;0;3;;0;0;;1;0;6;120;0;
25 Feb.;;0;0;10;0;0;;0;0;;0;;0;3;19;;0;;0;1;1;;1;;;0;0;0;;0;0;;7;0;0;0;0;0;0;0;2;;0;0;;0;0;1;45;0;
26 Feb.;;0;0;18;0;0;;0;0;;0;;0;2;19;;0;;2;0;5;;0;;;0;0;0;;1;0;;28;0;0;1;0;0;0;0;6;;0;0;;0;0;5;87;0;
27 Feb.;;0;0;9;0;0;;0;0;;0;;0;5;9;;0;;1;1;7;;1;;;0;0;0;;1;0;;29;0;1;2;1;1;0;0;2;;0;0;;1;0;5;76;0;
28 Feb.;;0;0;46;0;0;;0;0;;0;;1;7;80;;0;;0;3;19;;4;;;0;1;0;;10;0;;53;0;31;1;4;2;0;0;11;;0;0;;1;0;8;282;1;
29 Feb.;;0;0;4;0;0;;0;0;;0;;0;2;13;;0;;1;4;8;;0;;;0;0;0;;1;0;;14;0;7;0;3;1;1;0;7;;0;0;;1;0;3;;0;
1 Mar.;;0;0;5;0;0;;0;0;;0;;0;2;11;;0;;0;2;10;;1;;;0;0;0;;2;0;;10;0;17;1;1;2;0;0;4;;0;0;;0;0;7;75;0;
2 Mar.;;0;0;3;0;0;;0;0;;0;;0;1;8;;0;;0;1;5;;0;;;0;0;0;;0;0;;5;0;8;0;1;1;0;0;0;;0;0;;0;0;1;34;0;
3 Mar.;;0;0;8;0;0;;0;0;;0;;0;4;4;;0;;0;4;4;;0;;;0;1;0;;3;0;;16;0;9;0;0;1;0;0;4;;0;0;;0;0;3;61;0;
4 Mar.;;1;0;3;0;2;;1;0;;0;;0;2;50;;0;;0;2;22;;2;;;0;1;0;;4;0;;12;1;94;2;10;7;0;0;13;;0;0;;1;0;11;241;1;
5 Mar.;;0;0;3;0;0;;0;0;;0;;0;1;11;;0;;0;2;3;;1;;;0;0;0;;0;0;;3;0;8;1;0;2;0;0;5;;0;0;;0;0;1;41;0;
6 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;2;1;;0;;;0;0;0;;0;0;;2;1;1;1;1;0;0;0;1;;0;0;;0;0;0;12;0;
7 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;1;0;7;0;1;0;0;0;0;;0;0;;0;0;1;12;0;
8 Mar.;;0;0;1;0;0;;0;0;;0;;0;1;14;;0;;1;1;5;;0;;;0;2;0;;10;0;;16;0;59;2;8;3;0;0;4;;0;0;;0;0;7;134;0;
9 Mar.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;0;0;3;;0;;;0;0;0;;1;0;;2;0;8;0;2;2;0;1;1;;0;0;;0;0;4;27;0;
10 Mar.;;0;0;1;0;1;;0;0;;0;;0;0;2;;0;;0;0;7;;1;;;0;1;0;;2;0;;3;0;24;1;3;2;0;0;1;;0;0;;0;0;8;57;0;
11 Mar.;;0;0;1;0;3;;1;0;;0;;1;0;42;;0;;0;1;4;;1;;;0;0;0;;17;0;;8;1;122;4;14;3;0;1;4;;0;0;;0;0;8;236;0;
12 Mar.;;0;0;0;0;0;;0;0;;0;;0;1;6;;0;;0;0;2;;0;;;0;0;0;;5;0;;0;0;23;2;6;1;0;0;0;;0;0;;0;0;1;47;0;
