VITORIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
General2015;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae; TOTAL;Alternaria;;
12 May.;;1;4;0;0;1;;2;0;;0;;1;0;61;;7;;9;0;0;;0;;;0;0;0;;26;296;;263;57;3;201;0;729;0;14;1;;1;0;;0;0;10;1687;19;;
13 May.;;1;11;0;0;1;;1;0;;0;;2;0;46;;3;;15;0;0;;3;;;0;0;0;;11;76;;425;27;1;83;0;635;0;14;1;;2;0;;0;0;17;1375;7;;
14 May.;;1;9;0;0;0;;1;0;;0;;0;0;13;;0;;9;0;0;;0;;;0;0;0;;7;9;;171;8;3;18;0;176;0;4;0;;0;0;;0;0;7;436;1;;
15 May.;;0;2;0;0;0;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;1;0;;18;1;0;2;0;11;0;0;0;;0;0;;0;0;1;39;1;;
16 May.;;0;3;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;5;1;1;3;0;4;0;0;0;;0;0;;0;0;1;20;1;;
17 May.;;0;1;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;5;3;0;8;0;8;0;0;0;;0;0;;0;0;2;30;1;;
18 May.;;0;1;0;0;1;;1;0;;0;;0;0;9;;0;;1;0;0;;0;;;0;0;0;;5;0;;38;5;2;38;0;55;0;1;0;;0;0;;0;0;6;163;3;;
19 May.;;1;3;0;0;0;;0;0;;0;;0;0;3;;0;;0;0;0;;0;;;0;0;0;;2;1;;4;0;3;4;0;22;0;0;0;;0;0;;0;0;2;45;0;;
20 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;1;0;2;0;0;0;;0;0;;0;0;0;5;0;;
21 May.;;0;0;0;0;0;;0;0;;0;;1;0;4;;0;;0;0;0;;0;;;0;0;0;;1;1;;5;0;1;4;0;16;0;1;0;;0;0;;0;0;7;41;0;;
22 May.;;0;2;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;1;3;0;8;0;0;0;;0;0;;0;0;3;23;1;;
23 May.;;0;1;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;3;0;;8;3;1;22;0;13;0;1;0;;0;0;;0;0;3;57;0;;
24 May.;;0;1;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;11;0;2;0;1;0;;0;0;;0;0;3;22;1;;
25 May.;;0;1;0;0;0;;0;0;;0;;0;0;8;;0;;0;0;0;;0;;;0;0;0;;1;0;;3;0;0;9;0;16;0;0;0;;0;0;;0;0;9;47;1;;
26 May.;;0;3;0;0;0;;0;0;;0;;0;0;10;;0;;2;0;0;;0;;;0;0;0;;3;0;;0;3;1;18;0;16;0;0;0;;0;0;;0;0;3;59;1;;
27 May.;;0;1;0;0;0;;1;0;;0;;0;0;5;;0;;2;0;0;;1;;;0;0;0;;5;0;;16;3;1;80;0;24;0;3;0;;0;0;;0;0;16;158;6;;
28 May.;;0;0;0;0;1;;0;0;;0;;0;0;11;;0;;3;0;0;;0;;;0;0;0;;6;0;;25;5;1;104;0;32;0;1;0;;0;0;;0;0;19;208;4;;
29 May.;;0;1;0;0;0;;0;0;;0;;1;0;3;;0;;0;0;0;;0;;;3;0;0;;1;0;;4;2;0;20;0;18;0;1;0;;0;0;;0;0;3;57;3;;
30 May.;;0;1;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;0;0;0;;2;0;;11;3;0;26;0;20;0;1;0;;0;0;;0;0;9;75;0;;
31 May.;;0;1;0;0;0;;0;0;;0;;0;0;10;;0;;3;0;0;;0;;;1;0;0;;5;0;;31;7;0;56;0;57;0;3;0;;0;0;;0;0;17;191;2;;
1 Jun.;;0;3;0;0;0;;0;0;;0;;0;0;10;;2;;2;0;0;;0;;;15;1;0;;2;0;;69;5;1;36;0;78;0;1;0;;0;0;;0;1;12;238;2;;
2 Jun.;;0;0;0;0;0;;0;0;;0;;1;0;17;;3;;4;0;0;;0;;;18;0;0;;3;0;;38;11;0;63;0;70;0;2;0;;1;0;;0;1;24;256;3;;
3 Jun.;;0;1;0;0;0;;0;0;;0;;1;0;11;;1;;1;0;0;;0;;;26;0;0;;3;0;;74;16;2;63;0;90;0;1;0;;0;0;;0;1;19;310;10;;
4 Jun.;;1;1;0;0;0;;0;0;;0;;1;0;12;;4;;1;0;0;;0;;;28;0;0;;5;0;;84;5;0;49;0;130;0;3;0;;0;0;;0;0;17;341;14;;
5 Jun.;;0;1;0;0;0;;1;0;;0;;0;0;7;;1;;1;0;0;;0;;;16;0;0;;3;0;;34;13;0;50;0;65;0;1;0;;1;0;;0;0;20;214;5;;
6 Jun.;;0;1;0;0;0;;0;0;;0;;0;0;3;;0;;0;0;0;;0;;;3;0;0;;3;0;;9;6;0;19;0;11;0;1;0;;0;0;;0;0;11;67;3;;
7 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;7;;1;;1;0;0;;0;;;3;0;0;;2;0;;9;5;0;43;0;20;0;1;0;;0;0;;0;1;28;122;5;;
8 Jun.;;0;3;0;0;0;;0;8;;0;;0;0;3;;0;;0;0;0;;0;;;3;1;0;;3;0;;11;13;0;75;0;10;0;1;0;;1;1;;0;0;68;201;10;;
9 Jun.;;0;1;0;0;0;;0;0;;0;;0;0;5;;1;;0;0;0;;0;;;2;0;0;;3;0;;1;7;0;37;0;3;0;1;0;;1;0;;0;0;21;83;7;;
10 Jun.;;1;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;1;0;0;;2;0;;5;3;0;3;0;4;0;0;0;;0;0;;0;0;1;21;0;;
11 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;1;0;;2;1;0;9;0;7;0;0;0;;0;0;;0;0;9;32;1;;
12 Jun.;;0;0;0;0;0;;0;3;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;7;0;;2;3;0;13;0;3;0;1;0;;0;0;;0;1;5;38;29;;
13 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;2;0;;1;3;0;5;0;2;0;0;0;;0;0;;0;0;3;19;14;;
14 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;3;0;2;0;1;0;;0;0;;0;0;4;15;25;;
15 Jun.;;0;1;0;0;0;;0;1;;0;;0;0;3;;0;;0;0;0;;0;;;1;0;0;;1;0;;1;1;0;7;0;4;0;0;0;;0;0;;0;0;14;34;26;;
16 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;5;;0;;0;0;0;;0;;;1;0;0;;0;0;;1;1;0;13;0;1;0;0;0;;0;0;;0;0;14;37;13;;
17 Jun.;;0;0;0;0;0;;0;4;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;5;0;;2;3;0;38;0;3;0;0;0;;0;0;;0;0;61;121;35;;
18 Jun.;;0;1;0;0;0;;0;7;;0;;0;0;1;;0;;0;0;0;;0;;;0;1;0;;2;0;;1;3;0;26;0;1;0;1;0;;0;0;;0;0;30;74;32;;
19 Jun.;;0;1;0;0;0;;0;1;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;5;0;0;0;0;0;;0;0;;0;0;6;20;17;;
20 Jun.;;0;0;0;0;0;;0;22;;0;;0;0;9;;0;;0;0;0;;0;;;0;0;0;;3;0;;1;6;0;30;0;2;0;1;0;;0;0;;0;0;27;101;27;;
21 Jun.;;0;0;0;0;0;;0;34;;0;;0;0;7;;1;;0;0;0;;0;;;0;0;0;;5;0;;2;5;0;37;0;0;0;0;0;;0;0;;0;0;42;133;34;;
22 Jun.;;0;0;0;0;0;;0;22;;0;;0;0;13;;1;;0;0;0;;0;;;1;0;0;;7;0;;3;5;0;30;0;2;0;3;0;;0;0;;0;0;33;120;55;;
23 Jun.;;0;0;0;0;0;;0;5;;0;;0;0;7;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;3;0;18;0;1;0;1;0;;0;0;;0;0;24;62;10;;
24 Jun.;;0;0;0;0;0;;0;7;;0;;0;0;5;;0;;1;0;0;;0;;;0;0;0;;5;0;;0;2;0;12;0;0;0;0;0;;0;0;;0;1;25;58;14;;
25 Jun.;;0;1;0;0;0;;1;22;;0;;1;0;3;;0;;1;1;0;;0;;;0;0;0;;5;0;;1;9;0;32;0;0;0;0;0;;0;0;;0;0;36;113;36;;
26 Jun.;;0;0;0;0;0;;1;6;;0;;0;0;3;;1;;3;0;0;;0;;;0;0;0;;3;0;;1;9;0;27;0;3;0;1;0;;0;0;;0;0;16;74;64;;
27 Jun.;;0;0;0;0;0;;0;13;;0;;0;0;1;;0;;1;1;0;;0;;;0;0;0;;9;0;;1;5;0;26;0;2;0;1;0;;0;1;;0;0;39;100;26;;
28 Jun.;;0;0;0;0;0;;0;30;;0;;0;0;3;;1;;1;0;0;;0;;;0;0;0;;5;0;;1;11;0;34;0;0;0;0;0;;0;0;;0;1;57;144;27;;
29 Jun.;;0;0;0;0;0;;0;13;;0;;0;0;1;;4;;1;0;0;;0;;;0;0;0;;8;0;;4;24;0;29;0;0;0;0;0;;1;0;;0;0;53;138;213;;
30 Jun.;;0;0;1;0;0;;2;11;;0;;3;0;0;;14;;0;0;0;;0;;;3;0;0;;10;0;;5;14;0;52;0;11;0;1;0;;1;0;;0;0;28;156;165;;
1 Jul.;;0;0;0;0;0;;0;8;;0;;0;0;3;;8;;0;0;0;;0;;;1;0;0;;14;0;;4;14;0;33;0;5;0;0;0;;0;0;;0;0;15;105;93;;
2 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;1;;4;;1;0;0;;0;;;1;0;0;;2;0;;1;9;1;8;0;3;0;0;0;;0;0;;0;0;16;58;49;;
3 Jul.;;0;0;0;0;0;;2;17;;0;;0;0;3;;34;;1;0;0;;0;;;2;0;0;;12;0;;7;13;1;40;0;14;0;0;1;;2;1;;0;0;19;169;142;;
4 Jul.;;0;0;0;0;0;;0;36;;0;;0;0;1;;1;;1;0;0;;0;;;1;0;0;;3;0;;1;14;1;72;0;1;0;1;0;;0;1;;0;0;14;148;26;;
5 Jul.;;0;0;0;0;0;;0;9;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;3;0;;3;7;0;13;0;1;0;0;0;;0;0;;0;0;5;44;14;;
6 Jul.;;0;0;0;1;0;;2;24;;0;;0;0;2;;3;;0;0;0;;0;;;3;0;0;;7;0;;1;9;0;59;0;6;0;0;0;;0;0;;0;1;20;138;63;;
7 Jul.;;0;0;0;0;0;;0;14;;0;;1;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;1;3;0;30;0;3;0;0;0;;0;0;;0;0;20;76;20;;
8 Jul.;;0;0;0;0;0;;1;4;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;2;0;1;0;0;0;;0;0;;0;0;7;18;3;;
9 Jul.;;0;0;0;0;0;;0;20;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;4;1;27;0;1;0;0;0;;0;0;;0;0;11;68;16;;
10 Jul.;;0;1;0;0;0;;1;61;;0;;0;0;7;;1;;0;0;0;;0;;;0;0;0;;8;0;;3;8;0;69;0;1;0;1;0;;0;1;;0;1;9;172;41;;
11 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;5;0;1;0;0;0;;0;0;;0;0;2;11;5;;
12 Jul.;;0;1;0;0;0;;0;5;;0;;0;0;1;;1;;1;0;0;;0;;;0;0;0;;2;0;;0;4;0;9;0;0;1;0;0;;0;0;;0;0;5;30;7;;
13 Jul.;;0;0;0;0;0;;1;5;;0;;0;0;4;;1;;0;0;0;;0;;;0;0;0;;3;0;;1;1;0;18;0;0;0;0;0;;0;0;;0;0;7;41;13;;
14 Jul.;;0;0;0;0;0;;0;4;;0;;1;0;3;;1;;0;0;0;;0;;;0;0;0;;7;0;;0;4;0;14;0;1;0;0;0;;1;0;;0;0;9;45;20;;
15 Jul.;;0;0;0;0;0;;0;7;;0;;0;0;0;;3;;0;0;0;;0;;;0;0;0;;5;0;;1;11;0;23;0;2;0;0;0;;0;0;;0;0;16;68;49;;
16 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;2;;1;;0;0;0;;0;;;1;0;0;;5;0;;2;3;0;14;0;1;0;0;0;;0;0;;0;2;7;41;47;;
17 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;3;;0;1;0;;0;;;1;0;0;;2;0;;1;5;1;31;0;5;0;0;0;;0;0;;0;0;9;60;63;;
18 Jul.;;0;0;0;0;0;;0;3;;0;;0;0;2;;1;;1;0;0;;0;;;0;0;0;;6;0;;0;2;0;9;0;0;0;0;0;;0;0;;0;1;5;30;20;;
19 Jul.;;0;0;0;0;0;;0;9;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;3;0;5;0;1;0;0;0;;0;0;;0;0;10;31;45;;
20 Jul.;;0;0;0;0;0;;1;5;;0;;0;0;1;;3;;1;0;0;;0;;;0;0;0;;3;0;;1;6;0;5;0;1;0;0;0;;0;1;;0;0;10;38;64;;
21 Jul.;;0;1;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;3;0;2;0;0;0;0;0;;0;0;;0;0;7;17;24;;
22 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;1;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;1;4;8;24;;
23 Jul.;;0;0;0;0;0;;1;0;;0;;0;0;2;;1;;0;0;0;;0;;;0;1;0;;3;0;;0;1;0;5;0;1;0;0;0;;0;0;;0;1;15;31;102;;
24 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;3;0;;2;1;0;6;0;2;0;0;0;;0;0;;0;0;9;26;51;;
25 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;6;9;;
26 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;4;0;;1;2;0;5;0;3;0;1;0;;0;0;;0;0;3;22;72;;
27 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;3;0;1;0;0;0;0;0;;0;0;;0;0;6;11;20;;
28 Jul.;;0;0;0;0;0;;0;1;;0;;1;0;0;;0;;1;0;0;;0;;;0;0;0;;2;0;;1;1;0;3;0;0;0;0;0;;0;0;;0;1;10;21;70;;
29 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;5;0;;0;1;0;3;0;1;0;0;0;;0;0;;0;0;5;18;10;;
30 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;0;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;8;13;11;;
31 Jul.;;0;1;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;1;5;2;;
1  Ago.;;0;0;0;1;0;;0;1;;0;;0;0;1;;0;;1;0;0;;0;;;0;1;0;;3;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;1;17;30;45;;
2  Ago.;;0;1;0;0;0;;0;1;;0;;0;0;0;;8;;0;0;0;;0;;;0;0;0;;39;0;;1;0;0;2;0;0;0;0;0;;0;0;;0;2;9;63;60;;
3  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;6;;0;0;0;;0;;;1;0;0;;30;0;;1;3;0;3;0;0;0;0;0;;0;0;;0;1;12;57;95;;
4  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;2;;0;0;0;;0;;;0;0;0;;3;0;;0;2;0;3;0;0;0;0;0;;0;0;;0;0;7;19;16;;
5  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;5;;1;0;0;;0;;;0;0;0;;14;0;;1;0;0;1;0;2;0;1;0;;0;0;;0;0;11;37;30;;
6  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;9;;0;0;0;;0;;;0;0;0;;9;0;;1;4;0;2;0;0;0;0;0;;1;0;;0;0;11;38;83;;
7  Ago.;;0;0;0;1;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;1;1;10;18;;
8  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;5;6;1;;
9  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;2;0;0;0;0;0;0;0;;0;0;;0;10;5;21;11;;
10 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;9;0;;1;5;0;3;0;0;0;0;0;;1;0;;0;0;46;68;46;;
11 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;8;;1;0;0;;0;;;0;0;0;;20;0;;1;3;0;3;0;1;0;0;0;;0;0;;0;4;24;65;32;;
12 Ago.;;0;0;0;1;0;;0;0;;0;;1;0;2;;16;;0;0;0;;0;;;1;0;0;;26;0;;3;3;0;2;0;3;0;0;0;;0;0;;0;1;15;74;109;;
13 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;5;;1;0;0;;0;;;1;0;0;;12;0;;1;4;1;3;0;1;0;0;0;;0;1;;0;0;9;41;16;;
14 Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;1;;2;0;0;;0;;;0;0;0;;5;0;;0;2;0;4;0;0;0;0;0;;1;1;;0;0;15;33;7;;
15 Ago.;;0;1;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;1;6;11;4;;
16 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;1;0;0;;0;;;0;0;0;;2;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;10;18;11;;
17 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;18;24;11;;
18 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;2;1;1;0;0;0;0;0;;0;0;;0;0;14;22;7;;
19 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;2;0;0;;0;;;1;0;0;;14;0;;0;2;0;2;0;0;0;0;0;;0;0;;0;1;24;47;12;;
20 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;1;0;0;;15;0;;1;6;0;3;0;0;0;0;0;;0;0;;0;0;32;60;15;;
21 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;8;;1;0;0;;0;;;0;0;0;;10;0;;0;5;0;3;0;1;0;0;0;;0;0;;0;1;34;64;15;;
22 Ago.;;0;0;0;3;0;;1;1;;0;;1;0;0;;7;;1;0;0;;0;;;0;0;0;;29;0;;0;1;0;0;0;1;0;0;0;;1;0;;0;1;3;50;14;;
23 Ago.;;0;1;0;1;0;;0;1;;0;;1;0;1;;5;;0;0;0;;0;;;0;1;0;;7;0;;0;1;1;1;0;1;0;0;0;;0;0;;0;0;1;23;38;;
24 Ago.;;0;3;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;3;0;1;0;0;0;0;0;;0;1;;0;0;6;17;5;;
25 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;20;;1;0;0;;0;;;0;0;0;;7;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;9;40;16;;
26 Ago.;;0;0;0;2;0;;0;0;;0;;0;0;1;;8;;0;0;0;;0;;;0;0;0;;10;0;;1;3;0;1;0;1;0;0;0;;0;0;;0;0;3;30;26;;
27 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;16;;0;0;0;;0;;;0;2;0;;12;0;;0;1;0;3;0;0;0;0;0;;0;1;;0;1;1;38;16;;
28 Ago.;;0;0;0;2;0;;0;0;;0;;0;0;0;;5;;1;0;0;;0;;;0;0;0;;11;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;8;28;4;;
29 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;30;;0;0;0;;0;;;0;2;0;;11;0;;1;2;0;1;0;1;0;0;0;;0;0;;0;3;9;61;10;;
30 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;19;;0;0;0;;0;;;0;0;0;;8;0;;1;3;0;3;0;1;0;0;0;;0;1;;0;0;1;38;9;;
31 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;4;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;3;1;12;5;;
1   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;11;12;1;;
2   Sep.;;0;0;0;1;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;5;0;;1;1;0;1;0;0;0;0;0;;0;0;;0;0;14;25;7;;
3   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;7;7;2;;
4   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;2;5;1;;
5   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;3;5;0;;
6   Sep.;;0;0;0;0;0;;0;0;;0;;2;0;0;;1;;0;0;0;;0;;;0;1;0;;1;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;5;13;9;;
7   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;14;0;0;0;0;0;;0;0;;0;0;5;24;5;;
8   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;4;0;0;0;0;0;;0;0;;0;0;8;17;10;;
9   Sep.;;0;0;0;3;0;;0;0;;0;;0;0;1;;3;;1;0;0;;0;;;0;0;0;;1;0;;1;1;0;4;0;0;0;0;0;;0;0;;0;0;4;19;15;;
10 Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;1;;1;1;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;3;8;2;;
11 Sep.;;0;0;0;1;0;;0;0;;0;;1;0;0;;8;;0;0;0;;0;;;0;0;0;;4;0;;0;0;0;7;0;0;0;0;0;;0;0;;0;0;1;22;21;;
12 Sep.;;0;0;0;1;0;;0;0;;0;;0;0;1;;5;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;1;1;13;4;;
13 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;0;;0;0;1;5;11;;
14 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;5;8;4;;
15 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;3;;1;;0;0;0;;0;;;0;1;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;1;12;11;;
16 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;1;;2;;1;0;0;;0;;;0;0;0;;9;0;;1;0;0;1;0;0;0;0;0;;1;0;;0;0;0;17;7;;
17 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;3;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;1;;
18 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;5;1;;
19 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;3;1;;
20 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;2;5;3;;
21 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;3;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;3;9;2;;
22 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;0;0;0;0;0;0;;0;0;;0;0;1;4;2;;
23 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
24 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;3;5;4;;
25 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;1;0;1;0;0;0;;0;0;;0;0;0;6;7;;
26 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;4;0;1;0;0;0;0;0;;0;0;;0;0;3;9;14;;
27 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;0;;0;;0;0;0;;0;;;0;1;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;2;7;6;;
28 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;3;;1;;0;0;0;;0;;;0;1;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;2;10;16;;
29 Sep.;;0;0;0;0;0;;0;0;;1;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;1;0;0;0;;0;0;;0;0;1;7;11;;
30 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;2;;2;;0;0;0;;0;;;0;1;0;;2;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;9;14;;
