;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.016;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae; TOTAL;Alternaria;;
7  May.;;2;2;0;0;25;;1;0;;0;;1;0;19;;0;;0;1;0;;2;;;1;0;0;;6;2;;10;2;8;7;0;51;0;2;3;;0;1;;0;0;17;163;0;;
8  May.;;0;0;0;0;6;;1;0;;0;;0;0;10;;0;;0;0;2;;2;;;1;0;0;;2;0;;7;1;4;2;0;10;0;1;2;;0;3;;0;0;12;66;0;;
9  May.;;0;0;0;0;6;;0;0;;0;;1;0;33;;0;;1;1;0;;1;;;0;0;0;;3;1;;4;4;0;4;0;65;0;0;1;;0;1;;0;0;9;135;1;;
10 May.;;0;0;0;0;11;;0;0;;0;;2;0;74;;1;;1;0;1;;2;;;0;0;0;;2;1;;3;1;1;4;0;96;0;4;0;;0;0;;0;0;16;220;2;;
11 May.;;0;0;0;0;2;;0;0;;0;;0;0;12;;0;;1;0;0;;2;;;0;0;0;;1;1;;1;5;0;5;0;18;0;3;0;;0;0;;0;0;18;69;1;;
12 May.;;0;0;0;0;4;;1;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;4;0;8;0;1;0;;0;0;;0;0;11;34;0;;
13 May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;2;0;3;0;2;0;0;0;;0;0;;0;0;7;17;0;;
14 May.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;1;0;;0;;;0;0;0;;2;0;;2;2;0;6;0;1;0;2;1;;0;1;;0;0;20;39;0;;
15 May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;6;0;;2;3;0;8;0;4;0;5;1;;0;0;;0;0;13;44;0;;
16 May.;;0;0;0;0;18;;0;0;;0;;1;0;6;;0;;0;4;0;;2;;;0;0;0;;8;0;;9;8;0;7;0;8;0;2;0;;0;0;;0;0;19;92;0;;
17 May.;;0;0;0;0;13;;0;0;;0;;0;0;2;;0;;3;1;0;;2;;;0;0;0;;5;0;;8;4;0;25;0;10;0;1;2;;0;0;;0;0;21;97;1;;
18 May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;5;0;;1;1;0;8;0;1;0;0;0;;0;0;;0;0;19;38;0;;
19 May.;;0;0;0;0;1;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;0;0;1;0;1;0;1;0;;0;0;;0;0;2;9;0;;
20 May.;;0;1;0;0;1;;0;0;;0;;1;0;13;;0;;0;2;0;;1;;;0;0;0;;8;0;;3;4;0;55;0;28;0;3;0;;1;0;;0;0;45;166;0;;
21 May.;;0;0;0;0;4;;1;0;;0;;0;0;20;;0;;1;0;0;;1;;;0;0;0;;5;2;;8;10;0;26;0;43;0;6;0;;0;0;;0;0;28;155;0;;
22 May.;;0;0;0;0;3;;0;0;;0;;0;0;1;;0;;0;4;0;;0;;;0;1;0;;4;0;;1;5;5;8;0;11;0;2;0;;1;0;;0;0;20;66;0;;
23 May.;;0;0;0;0;3;;0;0;;0;;0;0;3;;0;;0;0;1;;0;;;0;0;0;;0;0;;2;0;1;31;0;3;0;0;0;;0;1;;0;0;16;61;0;;
24 May.;;0;0;0;0;9;;1;0;;0;;0;0;44;;0;;1;1;0;;3;;;5;0;0;;5;3;;38;7;0;59;0;80;0;8;1;;1;1;;0;0;41;308;4;;
25 May.;;0;0;0;0;5;;0;0;;0;;0;0;5;;0;;0;0;0;;4;;;2;0;0;;1;0;;13;9;0;47;0;37;0;2;0;;0;0;;0;0;44;169;1;;
26 May.;;0;0;0;0;4;;1;0;;0;;0;0;21;;1;;1;0;0;;1;;;4;0;0;;1;0;;9;11;0;35;0;86;0;8;0;;0;0;;0;0;29;212;0;;
27 May.;;0;0;0;0;10;;0;0;;0;;0;0;10;;0;;4;0;0;;0;;;16;0;0;;1;0;;5;11;0;83;0;82;0;8;6;;0;0;;0;0;25;261;1;;
28 May.;;1;0;0;0;3;;0;0;;0;;0;0;5;;1;;4;0;0;;0;;;1;0;0;;1;4;;25;8;0;42;0;40;0;2;0;;0;0;;0;0;30;167;0;;
29 May.;;0;0;0;0;0;;0;0;;0;;1;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;2;0;11;0;8;0;1;0;;1;0;;0;0;8;35;0;;
30 May.;;0;0;0;0;0;;0;0;;0;;0;0;3;;0;;0;1;0;;2;;;0;0;0;;1;0;;2;1;0;20;0;23;0;0;0;;0;0;;0;0;24;77;0;;
31 May.;;0;0;0;0;0;;0;0;;0;;0;0;4;;1;;0;0;0;;2;;;0;0;0;;2;0;;2;0;0;28;0;25;0;1;0;;0;1;;0;0;22;88;0;;
1 Jun.;;0;0;0;0;0;;0;0;;0;;1;0;2;;0;;0;0;0;;2;;;0;0;0;;0;0;;3;2;0;18;0;23;0;1;0;;0;0;;0;0;23;75;0;;
2 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;1;;;0;0;0;;1;0;;1;9;0;31;0;19;0;2;0;;0;0;;0;0;41;107;0;;
3 Jun.;;0;0;0;0;14;;1;2;;0;;0;0;4;;0;;7;0;1;;0;;;0;0;0;;8;0;;13;12;0;61;0;85;0;8;0;;1;0;;0;0;49;266;0;;
4 Jun.;;0;0;0;0;5;;0;0;;0;;0;0;0;;1;;3;0;0;;0;;;0;0;0;;1;1;;17;4;0;15;0;32;0;5;0;;0;0;;0;0;41;125;1;;
5 Jun.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;1;;;0;0;0;;4;1;;4;8;0;29;0;38;0;2;0;;0;0;;0;8;50;148;0;;
6 Jun.;;0;0;0;0;1;;0;0;;0;;0;0;14;;1;;1;0;0;;0;;;5;0;0;;3;0;;8;4;0;69;0;74;0;2;0;;0;0;;0;0;69;251;5;;
7 Jun.;;0;0;0;0;3;;0;0;;0;;0;0;2;;0;;1;0;0;;1;;;1;0;0;;2;0;;10;2;0;46;0;30;0;3;0;;0;0;;0;0;31;132;1;;
8 Jun.;;0;0;0;0;2;;0;0;;0;;1;0;7;;1;;1;1;0;;0;;;2;0;0;;8;0;;10;4;0;29;0;60;0;6;0;;0;0;;0;0;58;190;1;;
9 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;1;1;0;;0;;;1;0;0;;4;0;;7;16;0;57;0;54;1;2;0;;0;0;;0;0;136;282;1;;
10 Jun.;;0;0;0;0;0;;1;0;;0;;0;0;1;;1;;1;1;0;;0;;;1;4;0;;2;1;;5;5;0;22;0;41;0;2;0;;0;0;;0;0;32;120;0;;
11 Jun.;;0;0;0;0;1;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;2;0;;1;2;0;24;0;20;0;1;0;;0;1;;0;0;19;73;0;;
12 Jun.;;0;0;0;0;1;;0;1;;0;;0;0;2;;0;;2;2;0;;0;;;0;0;0;;5;0;;5;12;0;42;0;26;0;4;0;;0;0;;0;0;36;138;0;;
13 Jun.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;2;0;;13;3;0;16;0;19;0;0;0;;0;0;;0;0;21;78;0;;
14 Jun.;;0;0;0;0;1;;0;0;;0;;0;0;11;;0;;2;0;0;;0;;;0;0;0;;1;0;;9;8;0;31;0;7;2;2;0;;0;0;;0;0;16;90;1;;
15 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;1;;0;0;1;;0;;;0;0;0;;2;0;;4;0;1;10;0;13;0;0;0;;0;0;;0;1;4;38;0;;
16 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;2;1;0;11;0;4;0;1;0;;0;1;;0;0;12;34;1;;
17 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;0;4;0;4;0;2;0;1;0;;0;1;;0;0;9;22;0;;
18 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;1;0;0;0;0;0;;0;2;;0;0;2;5;0;;
19 Jun.;;0;0;0;0;0;;1;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;0;0;4;0;1;0;1;0;;0;1;;0;0;5;16;0;;
20 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;3;0;;2;4;0;27;0;2;0;0;0;;0;13;;0;0;27;80;3;;
21 Jun.;;0;2;0;0;0;;0;0;;0;;0;0;2;;2;;3;0;0;;2;;;0;0;0;;5;0;;27;4;0;58;0;10;0;2;0;;0;20;;0;13;34;184;2;;
22 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;19;;2;;4;0;0;;0;;;0;0;0;;8;0;;59;11;0;49;0;42;0;5;0;;0;11;;0;11;47;268;5;;
23 Jun.;;0;0;0;0;1;;3;2;;0;;1;0;8;;0;;2;0;0;;0;;;16;0;0;;7;0;;14;4;0;43;0;8;1;2;0;;1;16;;0;0;22;151;0;;
24 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;4;;2;;2;0;0;;0;;;21;0;0;;4;0;;4;4;0;26;0;4;1;1;0;;1;7;;0;1;11;95;1;;
25 Jun.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;12;0;2;0;1;0;;0;19;;0;0;20;58;0;;
26 Jun.;;0;0;0;0;0;;0;0;;0;;1;0;1;;0;;1;0;0;;0;;;0;1;0;;0;0;;1;1;0;7;0;0;0;0;0;;0;17;;0;0;9;39;0;;
27 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;4;;0;;3;0;0;;0;;;0;0;0;;1;0;;0;2;0;33;0;2;0;0;0;;0;16;;0;1;16;78;0;;
28 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;7;;0;;4;0;0;;0;;;0;0;0;;0;0;;4;7;0;26;0;2;0;0;0;;0;20;;0;2;30;102;0;;
29 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;4;;7;0;0;;0;;;0;0;0;;1;0;;5;4;0;29;0;5;0;7;0;;0;13;;0;0;16;93;0;;
30 Jun.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;4;0;11;0;0;0;0;0;;0;6;;0;0;13;37;0;;
1 Jul.;;0;0;0;0;0;;2;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;20;0;2;0;4;0;;0;7;;0;0;10;49;2;;
2 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;1;0;;0;2;;0;0;4;10;1;;
3 Jul.;;0;0;0;0;0;;0;10;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;29;0;2;0;0;0;;0;4;;0;0;10;59;5;;
4 Jul.;;0;0;0;0;0;;0;8;;0;;0;0;9;;1;;0;2;0;;0;;;0;0;0;;1;0;;1;1;0;61;0;1;0;0;0;;0;5;;0;0;19;109;11;;
5 Jul.;;0;0;0;0;0;;0;4;;0;;0;0;4;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;20;0;0;0;0;0;;0;4;;0;0;18;52;3;;
6 Jul.;;0;0;0;0;0;;0;13;;0;;0;0;3;;1;;0;1;0;;0;;;0;0;0;;0;0;;0;2;0;44;0;0;2;2;0;;0;2;;0;0;34;104;4;;
7 Jul.;;0;0;0;0;0;;0;8;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;0;0;;0;4;0;16;0;0;0;0;0;;0;2;;0;0;29;62;3;;
8 Jul.;;0;0;0;0;0;;0;7;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;8;0;0;0;0;0;;0;2;;0;0;29;48;0;;
9 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;2;;2;;0;3;0;;0;;;0;0;0;;1;0;;2;2;0;44;0;3;0;0;0;;0;3;;0;0;40;113;10;;
10 Jul.;;0;0;0;0;0;;0;17;;0;;0;0;4;;3;;0;0;0;;0;;;0;0;0;;0;0;;0;6;0;20;0;0;0;0;0;;0;3;;0;0;27;80;4;;
11 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;5;0;0;0;0;0;;0;1;;0;0;5;13;0;;
12 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;2;0;;1;1;0;3;0;0;0;0;0;;0;2;;0;0;11;22;2;;
13 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;2;0;0;0;0;0;;0;2;;0;0;4;11;0;;
14 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;6;0;0;5;0;1;0;0;0;;0;0;;0;0;5;20;0;;
15 Jul.;;0;0;0;0;0;;0;29;;0;;0;0;5;;3;;0;0;0;;0;;;0;0;0;;1;0;;2;3;0;31;0;1;0;0;0;;0;1;;0;0;29;105;4;;
16 Jul.;;0;0;0;0;0;;0;42;;0;;0;0;4;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;2;0;20;0;5;0;0;0;;0;1;;0;0;26;102;8;;
17 Jul.;;0;0;0;0;0;;0;9;;0;;0;0;3;;1;;0;0;0;;0;;;0;0;0;;1;0;;2;4;0;10;0;0;0;0;0;;0;0;;0;0;23;53;3;;
18 Jul.;;0;0;0;0;0;;0;12;;0;;2;0;4;;6;;0;0;0;;0;;;0;0;0;;3;0;;2;3;0;43;0;2;0;1;0;;1;1;;0;0;35;115;19;;
19 Jul.;;0;0;0;0;0;;0;28;;0;;0;0;5;;2;;2;0;0;;2;;;0;0;0;;0;0;;1;6;0;27;0;2;0;0;0;;0;2;;0;1;25;103;3;;
20 Jul.;;0;0;0;0;0;;0;13;;0;;0;0;1;;2;;0;0;0;;2;;;0;0;0;;2;0;;1;0;0;14;0;1;0;1;0;;0;0;;0;0;16;53;0;;
21 Jul.;;0;0;0;0;0;;0;2;;0;;0;0;2;;0;;1;0;0;;2;;;0;0;0;;1;0;;1;0;0;11;0;2;0;0;0;;0;0;;0;0;11;33;1;;
22 Jul.;;0;0;0;0;0;;0;4;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;0;0;;1;0;0;4;0;2;0;0;0;;0;0;;0;0;4;17;0;;
23 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;1;5;0;;
24 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;4;0;1;0;0;0;;0;0;;0;0;7;15;2;;
25 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
26 Jul.;;0;0;0;0;0;;0;22;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;5;0;0;0;0;0;;0;0;;0;0;25;56;4;;
27 Jul.;;0;0;0;0;0;;0;11;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;2;0;0;0;0;0;;0;1;;0;0;19;35;1;;
28 Jul.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;3;0;1;0;0;0;0;0;;0;1;;0;0;10;18;0;;
29 Jul.;;0;0;0;0;1;;0;4;;0;;0;0;1;;0;;0;0;0;;0;;;1;0;0;;1;0;;1;2;0;4;0;0;0;0;0;;0;0;;0;0;26;41;2;;
30 Jul.;;0;0;0;0;0;;0;13;;0;;1;0;1;;2;;0;0;0;;0;;;2;0;0;;1;0;;0;2;0;1;0;0;0;0;0;;0;0;;0;0;14;37;1;;
31 Jul.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;0;0;0;0;0;0;0;;0;1;;0;0;7;11;1;;
1  Ago.;;0;0;0;0;0;;0;2;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;1;;0;0;16;24;0;;
2  Ago.;;0;0;0;0;0;;0;0;;0;;2;0;0;;1;;2;0;0;;0;;;0;2;0;;2;0;;0;1;0;4;0;1;0;0;0;;0;1;;0;1;29;46;1;;
3  Ago.;;0;0;0;1;0;;0;2;;0;;0;0;0;;0;;1;0;0;;0;;;1;0;0;;1;0;;0;3;0;5;0;0;0;1;0;;0;1;;0;0;26;42;1;;
4  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;4;0;3;0;0;0;0;0;;0;1;;0;0;22;32;0;;
5  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;1;0;0;;0;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;19;22;0;;
6  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;1;0;0;0;0;0;;1;0;;0;0;19;23;1;;
7  Ago.;;0;0;0;0;0;;1;4;;0;;0;0;0;;0;;1;0;0;;0;;;0;1;0;;0;0;;0;3;0;8;0;1;0;0;0;;0;0;;0;0;62;81;12;;
8  Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;0;;;1;0;0;;1;0;;0;4;0;0;0;1;0;0;0;;0;2;;0;1;38;50;5;;
9  Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;1;1;0;;0;;;0;0;0;;2;0;;0;2;0;2;0;0;0;0;0;;0;0;;0;0;30;41;4;;
10 Ago.;;0;0;0;1;0;;0;3;;0;;0;0;1;;2;;0;1;0;;0;;;0;0;0;;1;0;;0;1;0;5;0;0;0;0;0;;1;0;;0;0;46;62;13;;
11 Ago.;;0;0;0;0;0;;0;2;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;8;0;0;0;0;0;;0;1;;0;0;55;67;5;;
12 Ago.;;0;0;0;1;0;;0;3;;0;;0;0;0;;1;;2;0;0;;0;;;0;0;0;;1;0;;1;2;0;3;0;0;0;0;0;;0;0;;0;0;64;78;0;;
13 Ago.;;0;0;0;0;0;;0;2;;0;;2;0;0;;1;;2;0;0;;0;;;1;0;0;;2;0;;0;5;0;4;0;0;0;0;0;;0;0;;0;0;51;70;1;;
14 Ago.;;0;0;0;1;0;;0;1;;0;;0;0;1;;6;;0;0;0;;0;;;0;0;0;;1;0;;1;7;0;2;0;0;0;0;0;;0;0;;0;1;34;55;1;;
15 Ago.;;0;0;0;0;0;;0;2;;1;;1;0;2;;0;;0;1;0;;0;;;1;0;0;;4;0;;2;5;0;2;0;0;0;0;0;;0;17;;0;1;63;102;1;;
16 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;0;1;0;;0;;;1;0;0;;1;0;;1;1;0;5;0;0;0;0;0;;1;1;;0;0;32;46;2;;
17 Ago.;;0;0;0;1;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;0;0;2;0;0;0;0;0;;0;0;;0;0;35;41;1;;
18 Ago.;;0;0;0;0;0;;0;1;;0;;1;0;0;;0;;0;2;0;;0;;;1;0;0;;0;0;;0;1;0;4;0;1;0;0;0;;0;0;;0;0;25;36;1;;
19 Ago.;;0;0;0;0;0;;0;5;;0;;1;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;2;0;2;0;0;0;0;0;;1;1;;0;0;15;29;1;;
20 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;3;0;1;0;0;0;;0;0;;0;0;3;8;0;;
21 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;;
22 Ago.;;0;0;0;0;0;;0;4;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;3;0;;0;0;0;4;0;3;0;0;0;;0;0;;0;0;57;72;0;;
23 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;4;;0;0;0;;0;;;0;0;0;;0;0;;2;5;0;5;0;3;0;0;0;;0;2;;0;1;32;54;0;;
24 Ago.;;0;0;0;0;0;;0;0;;0;;4;0;0;;0;;3;0;0;;0;;;0;0;0;;0;0;;2;0;0;6;0;0;0;0;0;;0;0;;0;0;23;38;0;;
25 Ago.;;0;0;0;0;0;;0;1;;0;;2;0;0;;11;;1;0;0;;0;;;0;0;0;;2;0;;1;2;0;3;0;0;0;0;0;;0;1;;0;1;24;49;1;;
26 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;1;;3;;1;0;0;;0;;;0;0;0;;0;0;;1;4;0;5;0;0;0;0;0;;0;1;;0;0;32;48;2;;
27 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;2;0;;0;1;0;7;0;0;0;0;0;;1;0;;0;1;17;31;1;;
28 Ago.;;0;0;0;0;0;;0;1;;0;;0;0;1;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;2;0;0;0;0;0;;0;0;;0;0;1;8;0;;
29 Ago.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;2;0;0;0;0;0;;0;2;;0;2;4;11;1;;
30 Ago.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;12;0;0;0;0;0;;0;0;;0;0;5;18;5;;
31 Ago.;;0;0;0;0;0;;0;0;;0;;7;0;0;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;9;0;1;0;0;0;;0;0;;0;1;6;26;3;;
1   Sep.;;0;0;0;0;0;;0;1;;0;;1;0;1;;2;;0;0;0;;0;;;0;2;0;;0;0;;0;3;0;17;0;0;0;0;0;;0;1;;0;0;16;44;11;;
2   Sep.;;0;0;0;0;0;;0;1;;0;;2;0;0;;2;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;8;0;0;0;0;0;;1;0;;0;0;5;19;1;;
3   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;2;;0;0;0;;0;;;0;1;0;;1;0;;1;2;0;7;0;0;0;0;0;;0;0;;0;2;20;37;6;;
4   Sep.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;1;0;0;;0;;;0;0;0;;1;0;;0;0;0;13;0;0;0;0;0;;0;0;;0;2;12;30;1;;
5   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;2;;0;0;0;;0;;;0;0;0;;1;0;;0;1;0;10;0;1;0;0;0;;0;0;;0;0;7;22;2;;
6   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;0;13;0;0;0;0;0;;0;0;;0;0;10;27;4;;
7   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;4;2;0;8;0;1;0;0;0;;0;0;;0;0;4;21;2;;
8   Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;1;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;5;7;0;;
9   Sep.;;0;0;0;0;0;;0;1;;0;;0;0;0;;1;;1;0;0;;0;;;0;0;0;;0;0;;0;0;0;4;0;0;0;0;0;;0;0;;0;1;6;14;1;;
10 Sep.;;0;0;0;0;0;;0;1;;0;;1;0;0;;2;;1;2;0;;0;;;0;0;0;;1;0;;0;0;0;6;0;0;0;1;0;;0;0;;0;0;7;22;4;;
11 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;2;;1;;3;1;0;;0;;;0;0;0;;0;0;;1;5;0;17;0;0;0;0;0;;0;1;;0;0;11;42;5;;
12 Sep.;;0;0;0;0;0;;0;0;;0;;4;0;0;;3;;1;0;0;;0;;;0;6;0;;0;0;;2;2;0;5;0;0;0;0;0;;0;0;;0;0;5;28;0;;
13 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;3;;0;0;0;;0;;;0;2;0;;1;0;;6;0;0;7;0;0;0;0;0;;0;2;;0;0;1;22;0;;
14 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;2;0;;1;0;;0;0;0;1;0;0;0;0;0;;1;2;;0;0;1;8;1;;
15 Sep.;;0;0;0;0;0;;0;1;;0;;0;0;0;;0;;1;0;0;;0;;;0;0;0;;4;0;;2;0;0;5;0;0;0;0;0;;0;4;;0;0;1;18;2;;
16 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;1;;0;0;0;2;0;;
17 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;1;;0;1;0;3;0;;
18 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;2;0;0;0;0;0;;0;1;;0;0;2;5;1;;
19 Sep.;;0;0;0;0;0;;0;0;;1;;1;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;1;0;0;2;0;0;0;0;0;;0;0;;0;0;3;9;0;;
20 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;2;2;0;;
21 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;3;0;0;0;0;0;;0;1;;0;0;3;9;5;;
22 Sep.;;0;0;0;1;0;;0;0;;1;;0;0;0;;1;;0;0;0;;0;;;0;0;0;;0;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;2;9;6;;
23 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;0;;1;;0;1;0;;0;;;0;0;0;;1;0;;0;1;0;3;0;0;0;0;0;;0;0;;0;0;5;12;2;;
24 Sep.;;0;0;0;1;0;;0;0;;0;;0;0;1;;1;;2;1;0;;0;;;0;1;0;;1;0;;0;1;0;1;0;0;0;0;0;;0;0;;0;0;4;14;2;;
25 Sep.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;1;0;0;0;0;;0;0;;0;0;1;4;1;;
