VITORIA-GASTEIZ;
2023;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
6   Feb.;;0;0;11;0;0;;0;0;;0;;0;16;1;;0;;0;0;1;;0;;;0;0;0;;1;0;;1;0;0;1;0;0;0;0;0;;0;0;;0;0;0;32;1;
7   Feb.;;0;0;1;0;0;;0;0;;0;;0;1;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;0;
8   Feb.;;0;0;4;0;0;;0;0;;0;;0;3;3;;0;;0;0;0;;0;;;0;0;0;;1;0;;3;0;0;1;0;0;0;0;0;;0;0;;0;0;0;15;1;
9   Feb.;;0;0;7;0;0;;0;0;;0;;0;5;4;;0;;0;0;1;;0;;;0;0;0;;0;0;;15;0;0;0;1;0;0;0;0;;0;0;;1;0;0;34;1;
10 Feb.;;0;0;0;0;0;;0;0;;0;;0;3;1;;0;;0;0;0;;0;;;0;0;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5;0;
11 Feb.;;0;0;0;0;0;;0;0;;0;;0;10;8;;0;;0;0;3;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;1;0;;2;0;0;24;1;
12 Feb.;;0;0;0;0;0;;0;0;;0;;0;5;5;;0;;0;0;1;;0;;;0;0;0;;2;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13;0;
13 Feb.;;0;0;0;0;0;;0;0;;0;;0;16;63;;0;;0;0;1;;0;;;0;0;0;;3;0;;1;0;0;0;1;0;0;0;0;;0;0;;0;0;1;86;0;
14 Feb.;;0;0;0;0;0;;0;0;;0;;0;14;45;;0;;0;0;1;;0;;;0;0;0;;1;0;;1;0;0;0;1;0;0;0;0;;0;0;;1;0;1;65;1;
15 Feb.;;0;0;2;0;0;;0;0;;0;;0;7;10;;0;;0;0;1;;0;;;0;0;0;;1;0;;1;0;0;0;0;1;0;0;0;;0;0;;0;0;1;24;2;
16 Feb.;;0;0;53;0;0;;0;0;;0;;0;47;47;;0;;0;0;4;;0;;;0;0;0;;0;0;;53;0;0;0;0;0;0;0;0;;0;0;;2;0;1;207;1;
17 Feb.;;0;0;19;0;0;;0;0;;0;;0;44;42;;0;;0;0;0;;0;;;0;0;0;;1;0;;3;0;0;1;0;0;0;0;0;;0;0;;3;0;0;113;2;
