Bilbao;;(medias diarias);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
13 Feb.;;0;0;5;0;0;;0;0;;0;;0;4;4;;0;;0;0;0;;0;;;0;0;0;;0;0;;7;0;0;0;0;0;0;0;0;;0;0;;0;0;0;20;0;
14 Feb.;;0;0;51;0;0;;0;0;;0;;0;20;100;;0;;0;0;0;;0;;;0;0;0;;6;0;;0;0;0;0;2;0;0;0;2;;0;0;;0;0;5;186;0;
15 Feb.;;0;0;55;0;0;;0;0;;0;;0;58;29;;0;;0;0;1;;0;;;0;0;0;;0;0;;3;0;0;0;0;0;0;0;1;;0;0;;0;0;0;147;0;
16 Feb.;;0;0;28;0;0;;0;0;;0;;0;19;25;;0;;0;0;1;;0;;;0;0;0;;0;0;;7;0;0;0;0;0;0;0;1;;0;0;;0;0;1;82;0;
17 Feb.;;0;0;4;0;0;;0;0;;0;;0;1;2;;0;;0;1;1;;0;;;0;0;0;;1;0;;2;0;0;1;1;0;0;0;1;;0;0;;0;0;0;15;0;
18 Feb.;;0;0;3;0;0;;0;0;;0;;0;2;1;;0;;0;1;0;;0;;;0;0;0;;0;0;;13;0;0;0;0;0;0;0;2;;0;0;;0;0;0;22;0;
19 Feb.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;1;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
20 Feb.;;0;0;5;0;0;;0;0;;0;;0;2;4;;0;;0;0;1;;0;;;0;0;0;;0;0;;7;0;0;0;0;0;0;0;10;;0;0;;0;0;0;29;0;
21 Feb.;;0;0;23;0;0;;0;0;;0;;0;3;8;;0;;0;1;6;;0;;;0;1;0;;1;0;;16;0;0;0;1;0;0;0;0;;0;0;;1;0;0;61;0;
22 Feb.;;0;0;10;0;0;;0;0;;0;;0;1;2;;0;;0;0;4;;0;;;0;0;0;;0;0;;15;0;0;0;0;0;0;0;0;;0;0;;0;0;0;32;0;
23 Feb.;;0;0;6;0;0;;0;0;;0;;0;4;1;;0;;0;0;1;;0;;;0;0;0;;1;0;;3;0;0;1;1;0;0;0;2;;0;0;;0;0;1;21;0;
24 Feb.;;0;0;47;0;0;;0;0;;0;;0;8;2;;0;;0;0;6;;0;;;0;0;0;;0;0;;43;0;0;0;0;0;0;0;1;;0;0;;0;0;1;108;0;
25 Feb.;;0;0;8;0;0;;0;0;;0;;0;3;0;;0;;0;0;1;;0;;;0;0;0;;1;0;;6;0;0;1;0;0;0;0;10;;0;0;;0;0;0;30;1;
26 Feb.;;0;0;34;0;0;;0;0;;0;;0;5;4;;0;;0;1;1;;0;;;0;0;0;;1;0;;56;0;0;0;1;0;0;0;1;;0;0;;0;0;0;104;0;
27 Feb.;;0;0;8;0;0;;0;0;;0;;0;0;1;;0;;0;1;2;;0;;;0;0;0;;0;0;;13;0;0;0;0;0;0;0;0;;0;0;;0;0;0;25;0;
28 Feb.;;0;0;11;0;0;;0;0;;0;;0;2;2;;0;;1;1;6;;0;;;0;0;0;;0;0;;130;0;0;0;1;0;0;0;8;;0;0;;0;0;0;162;0;
1 Mar.;;0;0;63;0;0;;0;0;;0;;0;18;106;;0;;0;1;5;;0;;;0;0;0;;1;0;;315;0;0;0;1;0;0;0;19;;0;0;;1;0;1;531;1;
2 Mar.;;0;0;45;0;0;;0;0;;0;;0;10;25;;0;;0;0;5;;0;;;0;0;0;;2;0;;158;0;0;0;0;0;0;0;8;;0;0;;1;0;0;254;0;
3 Mar.;;0;0;11;0;0;;0;0;;0;;0;8;9;;0;;0;0;6;;0;;;0;0;0;;0;0;;32;0;0;1;0;0;0;0;1;;0;0;;0;0;0;68;0;
