Fecha;Ciudad;Año;Platanus;Corylus;Cupress/Taxaceae;Alnus;Ulmus;Populus;Betula;Quercus;Olea;Poaceae;Urticaceae;Plantago;Castanea;Alternaria;Pinus;Fraxinus;Salix;Ligustrum;Chenopo/Amarant
2014-01-11 00:00:00;Bilbao;2014.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-11 00:00:00;Donostia;2014.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
2014-01-11 00:00:00;Vitoria;2014.0;55.0;0.0;3.0;0.0;0.0;0.0;6.0;12.0;0.0;2.0;0.0;3.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0
2014-01-12 00:00:00;Bilbao;2014.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2014-01-12 00:00:00;Donostia;2014.0;10.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0
2014-01-12 00:00:00;Vitoria;2014.0;34.0;0.0;1.0;0.0;0.0;2.0;2.0;24.0;0.0;3.0;0.0;1.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0
2014-01-13 00:00:00;Bilbao;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-13 00:00:00;Donostia;2014.0;11.0;0.0;1.0;0.0;0.0;0.0;2.0;7.0;0.0;2.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0
2014-01-13 00:00:00;Vitoria;2014.0;246.0;0.0;1.0;0.0;0.0;1.0;21.0;34.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0
2014-01-14 00:00:00;Bilbao;2014.0;21.0;0.0;19.0;0.0;0.0;1.0;29.0;80.0;0.0;4.0;9.0;4.0;0.0;0.0;11.0;2.0;2.0;0.0;0.0
2014-01-14 00:00:00;Donostia;2014.0;25.0;0.0;3.0;0.0;1.0;0.0;4.0;208.0;2.0;3.0;2.0;2.0;0.0;0.0;17.0;1.0;0.0;0.0;0.0
2014-01-14 00:00:00;Vitoria;2014.0;171.0;0.0;43.0;0.0;0.0;4.0;20.0;68.0;0.0;3.0;1.0;2.0;0.0;1.0;11.0;1.0;2.0;0.0;0.0
2014-01-15 00:00:00;Bilbao;2014.0;16.0;0.0;22.0;0.0;0.0;1.0;50.0;90.0;0.0;5.0;20.0;2.0;0.0;0.0;20.0;3.0;1.0;0.0;0.0
2014-01-15 00:00:00;Donostia;2014.0;64.0;0.0;5.0;0.0;0.0;0.0;54.0;225.0;0.0;17.0;8.0;2.0;0.0;1.0;20.0;5.0;1.0;0.0;0.0
2014-01-15 00:00:00;Vitoria;2014.0;343.0;0.0;24.0;0.0;0.0;6.0;29.0;58.0;0.0;4.0;5.0;7.0;0.0;5.0;5.0;3.0;1.0;0.0;1.0
2014-01-16 00:00:00;Bilbao;2014.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;7.0;0.0;1.0;10.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2014-01-16 00:00:00;Donostia;2014.0;22.0;0.0;5.0;0.0;0.0;0.0;41.0;54.0;1.0;5.0;6.0;6.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0
2014-01-16 00:00:00;Vitoria;2014.0;269.0;0.0;16.0;0.0;0.0;1.0;11.0;11.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
2014-01-17 00:00:00;Bilbao;2014.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-17 00:00:00;Donostia;2014.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;3.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-17 00:00:00;Vitoria;2014.0;150.0;0.0;4.0;0.0;0.0;0.0;1.0;10.0;0.0;3.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0
2014-01-18 00:00:00;Bilbao;2014.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;10.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014-01-18 00:00:00;Donostia;2014.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2014-01-18 00:00:00;Vitoria;2014.0;92.0;0.0;4.0;0.0;0.0;0.0;3.0;17.0;0.0;3.0;3.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0
